time_ms,detector_state,anomaly_belief,anomaly_plausibility,anomaly_decision_score,anomaly_ignorance,detection_conflict,estimated_origin,origin_score,origin_belief,origin_plausibility,origin_margin,origin_ignorance,localization_conflict,propagation_support,observed_evidence_path,alarm,localization_valid,alarm_timestamp_ms,localization_timestamp_ms,detection_fallback,localization_fallback,timing_evidence,timing_detection_reliability,timing_origin_reliability,communication_evidence,communication_detection_reliability,communication_origin_reliability,memory_control_evidence,memory_control_detection_reliability,memory_control_origin_reliability,sensor_control_evidence,sensor_control_detection_reliability,sensor_control_origin_reliability,actuator_evidence,actuator_detection_reliability,actuator_origin_reliability,plant_evidence,plant_detection_reliability,plant_origin_reliability,detection_K_0,localization_K_0,detection_K_1,localization_K_1,detection_K_2,localization_K_2,detection_K_3,localization_K_3,detection_K_4,localization_K_4,detection_K_5,localization_K_5,detection_K_6,localization_K_6,origin_mass_1,origin_mass_2,origin_mass_3,origin_mass_4,origin_mass_5,origin_mass_6,origin_mass_7,origin_mass_8,origin_mass_9,origin_mass_10,origin_mass_11,origin_mass_12,origin_mass_13,origin_mass_14,origin_mass_15,origin_mass_16,origin_mass_17,origin_mass_18,origin_mass_19,origin_mass_20,origin_mass_21,origin_mass_22,origin_mass_23,origin_mass_24,origin_mass_25,origin_mass_26,origin_mass_27,origin_mass_28,origin_mass_29,origin_mass_30,origin_mass_31,detection_mass_normal,detection_mass_abnormal,detection_mass_ignorance
53800,NORMAL,2.3945242826029607e-06,1,2.3945242826029607e-06,0.99999760547571737,0,UNKNOWN,0.20000191561942607,2.3945242826029607e-06,1,2.3945242826062252e-06,0.99999760547571737,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3945242826029607e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999760547571737,0,2.3945242826029607e-06,0.99999760547571737
53900,NORMAL,1.9156194260823687e-06,1,1.9156194260823687e-06,0.99999808438057392,0,UNKNOWN,0.20000153249554087,1.9156194260823687e-06,1,1.9156194260849801e-06,0.99999808438057392,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9156194260823687e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999808438057392,0,1.9156194260823687e-06,0.99999808438057392
54000,NORMAL,1.5324955408658952e-06,1,1.5324955408658952e-06,0.99999846750445909,0,UNKNOWN,0.20000122599643266,1.5324955408658952e-06,1,1.5324955408568819e-06,0.99999846750445909,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5324955408658952e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999846750445909,0,1.5324955408658952e-06,0.99999846750445909
54100,NORMAL,1.2259964326927162e-06,1,1.2259964326927162e-06,0.99999877400356729,0,UNKNOWN,0.20000098079714615,1.2259964326927162e-06,1,1.2259964326799544e-06,0.99999877400356729,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2259964326927162e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999877400356729,0,1.2259964326927162e-06,0.99999877400356729
54200,NORMAL,9.8079714615417293e-07,1,9.8079714615417293e-07,0.99999901920285383,0,UNKNOWN,0.20000078463771692,9.8079714615417293e-07,1,9.8079714616616798e-07,0.99999901920285383,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8079714615417293e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999901920285383,0,9.8079714615417293e-07,0.99999901920285383
54300,NORMAL,7.8463771692333843e-07,1,7.8463771692333843e-07,0.99999921536228309,0,UNKNOWN,0.20000062771017352,7.8463771692333843e-07,1,7.8463771691072992e-07,0.99999921536228309,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8463771692333843e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999921536228309,0,7.8463771692333843e-07,0.99999921536228309
54400,NORMAL,6.2771017353867081e-07,1,6.2771017353867081e-07,0.99999937228982649,0,UNKNOWN,0.20000050216813883,6.2771017353867081e-07,1,6.2771017353413505e-07,0.99999937228982649,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2771017353867081e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999937228982649,0,6.2771017353867081e-07,0.99999937228982649
54500,NORMAL,5.0216813883093665e-07,1,5.0216813883093665e-07,0.99999949783186115,0,UNKNOWN,0.20000040173451106,5.0216813883093665e-07,1,5.0216813882175693e-07,0.99999949783186115,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0216813883093665e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999949783186115,0,5.0216813883093665e-07,0.99999949783186115
54600,NORMAL,4.0173451106474936e-07,1,4.0173451106474936e-07,0.9999995982654889,0,UNKNOWN,0.20000032138760884,4.0173451106474936e-07,1,4.0173451107405889e-07,0.9999995982654889,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0173451106474936e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999995982654889,0,4.0173451106474936e-07,0.9999995982654889
54700,NORMAL,3.2138760885179952e-07,1,3.2138760885179952e-07,0.99999967861239114,0,UNKNOWN,0.20000025711008709,3.2138760885179952e-07,1,3.2138760885924711e-07,0.99999967861239114,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2138760885179952e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999967861239114,0,3.2138760885179952e-07,0.99999967861239114
54800,NORMAL,2.5711008708143963e-07,1,2.5711008708143963e-07,0.99999974288991289,0,UNKNOWN,0.20000020568806967,2.5711008708143963e-07,1,2.5711008708184657e-07,0.99999974288991289,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5711008708143963e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999974288991289,0,2.5711008708143963e-07,0.99999974288991289
54900,NORMAL,2.056880696651517e-07,1,2.056880696651517e-07,0.99999979431193031,0,UNKNOWN,0.20000016455045572,2.056880696651517e-07,1,2.0568806965992614e-07,0.99999979431193031,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056880696651517e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999979431193031,0,2.056880696651517e-07,0.99999979431193031
55000,NORMAL,1.6455045573212137e-07,1,1.6455045573212137e-07,0.99999983544954429,0,UNKNOWN,0.20000013164036459,1.6455045573212137e-07,1,1.6455045573349203e-07,0.99999983544954429,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6455045573212137e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999983544954429,0,1.6455045573212137e-07,0.99999983544954429
55100,NORMAL,1.3164036458569711e-07,1,1.3164036458569711e-07,0.99999986835963539,0,UNKNOWN,0.20000010531229165,1.3164036458569711e-07,1,1.3164036458124251e-07,0.99999986835963539,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3164036458569711e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999986835963539,0,1.3164036458569711e-07,0.99999986835963539
55200,NORMAL,1.0531229166855769e-07,1,1.0531229166855769e-07,0.99999989468770834,0,UNKNOWN,0.20000008424983334,1.0531229166855769e-07,1,1.0531229166499401e-07,0.99999989468770834,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0531229166855769e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999989468770834,0,1.0531229166855769e-07,0.99999989468770834
55300,NORMAL,8.4249833334846159e-08,1,8.4249833334846159e-08,0.99999991575016667,0,UNKNOWN,0.20000006739986667,8.4249833334846159e-08,1,8.4249833331995205e-08,0.99999991575016667,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4249833334846159e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999991575016667,0,8.4249833334846159e-08,0.99999991575016667
55400,NORMAL,6.7399866667876928e-08,1,6.7399866667876928e-08,0.99999993260013331,0,UNKNOWN,0.20000005391989331,6.7399866667876928e-08,1,6.7399866660045049e-08,0.99999993260013331,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7399866667876928e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999993260013331,0,6.7399866667876928e-08,0.99999993260013331
55500,NORMAL,5.3919893334301542e-08,1,5.3919893334301542e-08,0.99999994608010667,0,UNKNOWN,0.20000004313591466,5.3919893334301542e-08,1,5.3919893328036039e-08,0.99999994608010667,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3919893334301542e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999994608010667,0,5.3919893334301542e-08,0.99999994608010667
55600,NORMAL,4.3135914667441239e-08,1,4.3135914667441239e-08,0.99999995686408538,0,UNKNOWN,0.20000003450873174,4.3135914667441239e-08,1,4.3135914673531062e-08,0.99999995686408538,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3135914667441239e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999995686408538,0,4.3135914667441239e-08,0.99999995686408538
55700,NORMAL,3.4508731733952995e-08,1,3.4508731733952995e-08,0.99999996549126835,0,UNKNOWN,0.2000000276069854,3.4508731733952995e-08,1,3.4508731733273734e-08,0.99999996549126835,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4508731733952995e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999996549126835,0,3.4508731733952995e-08,0.99999996549126835
55800,NORMAL,2.7606985387162397e-08,1,2.7606985387162397e-08,0.99999997239301464,0,UNKNOWN,0.20000002208558831,2.7606985387162397e-08,1,2.7606985392170103e-08,0.99999997239301464,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7606985387162397e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999997239301464,0,2.7606985387162397e-08,0.99999997239301464
55900,NORMAL,2.208558830972992e-08,1,2.208558830972992e-08,0.99999997791441175,0,UNKNOWN,0.20000001766847064,2.208558830972992e-08,1,2.2085588302633852e-08,0.99999997791441175,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208558830972992e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999997791441175,0,2.208558830972992e-08,0.99999997791441175
56000,NORMAL,1.7668470647783935e-08,1,1.7668470647783935e-08,0.99999998233152942,0,UNKNOWN,0.20000001413477655,1.7668470647783935e-08,1,1.7668470658760427e-08,0.99999998233152942,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7668470647783935e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999998233152942,0,1.7668470647783935e-08,0.99999998233152942
56100,NORMAL,1.4134776518227149e-08,1,1.4134776518227149e-08,0.99999998586522354,0,UNKNOWN,0.20000001130782122,1.4134776518227149e-08,1,1.4134776515906111e-08,0.99999998586522354,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4134776518227149e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999998586522354,0,1.4134776518227149e-08,0.99999998586522354
56200,NORMAL,1.1307821214581719e-08,1,1.1307821214581719e-08,0.99999998869217888,0,UNKNOWN,0.20000000904625698,1.1307821214581719e-08,1,1.1307821207173774e-08,0.99999998869217888,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1307821214581719e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999998869217888,0,1.1307821214581719e-08,0.99999998869217888
56300,NORMAL,9.0462569716653744e-09,0.99999999999999989,9.0462569716653744e-09,0.99999999095374292,0,UNKNOWN,0.20000000723700556,9.0462569716653744e-09,0.99999999999999989,9.0462569657390191e-09,0.99999999095374292,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0462569716653744e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999095374292,0,9.0462569716653744e-09,0.99999999095374292
56400,NORMAL,7.2370055773323005e-09,1,7.2370055773323005e-09,0.99999999276299445,0,UNKNOWN,0.20000000578960447,7.2370055773323005e-09,1,7.2370055781423304e-09,0.99999999276299445,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2370055773323005e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999276299445,0,7.2370055773323005e-09,0.99999999276299445
56500,NORMAL,5.7896044618658411e-09,1,5.7896044618658411e-09,0.99999999421039554,0,UNKNOWN,0.20000000463168358,5.7896044618658411e-09,1,5.7896044625138643e-09,0.99999999421039554,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7896044618658411e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999421039554,0,5.7896044618658411e-09,0.99999999421039554
56600,NORMAL,4.631683569492673e-09,1,4.631683569492673e-09,0.99999999536831641,0,UNKNOWN,0.20000000370534685,4.631683569492673e-09,1,4.6316835644599763e-09,0.99999999536831641,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.631683569492673e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999536831641,0,4.631683569492673e-09,0.99999999536831641
56700,NORMAL,3.705346855594139e-09,1,3.705346855594139e-09,0.99999999629465319,0,UNKNOWN,0.2000000029642775,3.705346855594139e-09,1,3.7053468626702113e-09,0.99999999629465319,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.705346855594139e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999629465319,0,3.705346855594139e-09,0.99999999629465319
56800,NORMAL,2.9642774844753114e-09,1,2.9642774844753114e-09,0.99999999703572251,0,UNKNOWN,0.20000000237142199,2.9642774844753114e-09,1,2.964277490136169e-09,0.99999999703572251,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9642774844753114e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999703572251,0,2.9642774844753114e-09,0.99999999703572251
56900,NORMAL,2.3714219875802494e-09,1,2.3714219875802494e-09,0.99999999762857805,0,UNKNOWN,0.2000000018971376,2.3714219875802494e-09,1,2.3714219754555899e-09,0.99999999762857805,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3714219875802494e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999762857805,0,2.3714219875802494e-09,0.99999999762857805
57000,NORMAL,1.8971375900641997e-09,1,1.8971375900641997e-09,0.99999999810286244,0,UNKNOWN,0.20000000151771008,1.8971375900641997e-09,1,1.897137585915587e-09,0.99999999810286244,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8971375900641997e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999810286244,0,1.8971375900641997e-09,0.99999999810286244
57100,NORMAL,1.5177100720513598e-09,1,1.5177100720513598e-09,0.99999999848228993,0,UNKNOWN,0.20000000121416805,1.5177100720513598e-09,1,1.5177100687324696e-09,0.99999999848228993,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5177100720513598e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999848228993,0,1.5177100720513598e-09,0.99999999848228993
57200,NORMAL,1.2141680576410879e-09,1,1.2141680576410879e-09,0.9999999987858319,0,UNKNOWN,0.20000000097133441,1.2141680576410879e-09,1,1.2141680438837454e-09,0.9999999987858319,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2141680576410879e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999987858319,0,1.2141680576410879e-09,0.9999999987858319
57300,NORMAL,9.7133444611287044e-10,1,9.7133444611287044e-10,0.99999999902866554,0,UNKNOWN,0.20000000077706756,9.7133444611287044e-10,1,9.7133445731145684e-10,0.99999999902866554,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7133444611287044e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999902866554,0,9.7133444611287044e-10,0.99999999902866554
57400,NORMAL,7.7706755689029635e-10,1,7.7706755689029635e-10,0.99999999922293248,0,UNKNOWN,0.20000000062165404,7.7706755689029635e-10,1,7.7706754919582011e-10,0.99999999922293248,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7706755689029635e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999922293248,0,7.7706755689029635e-10,0.99999999922293248
57500,NORMAL,6.2165404551223712e-10,1,6.2165404551223712e-10,0.99999999937834594,0,UNKNOWN,0.20000000049732322,6.2165404551223712e-10,1,6.2165403380554096e-10,0.99999999937834594,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2165404551223712e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999937834594,0,6.2165404551223712e-10,0.99999999937834594
57600,NORMAL,4.973232364097898e-10,1,4.973232364097898e-10,0.99999999950267682,0,UNKNOWN,0.20000000039785859,4.973232364097898e-10,1,4.9732323814666302e-10,0.99999999950267682,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.973232364097898e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999950267682,0,4.973232364097898e-10,0.99999999950267682
57700,NORMAL,3.9785858912783186e-10,1,3.9785858912783186e-10,0.99999999960214148,0,UNKNOWN,0.20000000031828688,3.9785858912783186e-10,1,3.9785857941510017e-10,0.99999999960214148,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9785858912783186e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999960214148,0,3.9785858912783186e-10,0.99999999960214148
57800,NORMAL,3.182868713022655e-10,1,3.182868713022655e-10,0.99999999968171316,0,UNKNOWN,0.2000000002546295,3.182868713022655e-10,1,3.1828686908319526e-10,0.99999999968171316,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182868713022655e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999968171316,0,3.182868713022655e-10,0.99999999968171316
57900,NORMAL,2.5462949704181242e-10,1,2.5462949704181242e-10,0.99999999974537057,0,UNKNOWN,0.20000000020370359,2.5462949704181242e-10,1,2.5462948416432596e-10,0.99999999974537057,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5462949704181242e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999974537057,0,2.5462949704181242e-10,0.99999999974537057
58000,NORMAL,2.0370359763344996e-10,1,2.0370359763344996e-10,0.9999999997962965,0,UNKNOWN,0.2000000001629629,2.0370359763344996e-10,1,2.0370360953592126e-10,0.9999999997962965,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0370359763344996e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999997962965,0,2.0370359763344996e-10,0.9999999997962965
58100,NORMAL,1.6296287810675996e-10,0.99999999999999989,1.6296287810675996e-10,0.99999999983703702,0,UNKNOWN,0.20000000013037028,1.6296287810675996e-10,0.99999999999999989,1.6296286542427652e-10,0.99999999983703702,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6296287810675996e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999983703702,0,1.6296287810675996e-10,0.99999999983703702
58200,NORMAL,1.3037030248540801e-10,1,1.3037030248540801e-10,0.99999999986962973,0,UNKNOWN,0.20000000010429625,1.3037030248540801e-10,1,1.3037029789053634e-10,0.99999999986962973,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3037030248540801e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999986962973,0,1.3037030248540801e-10,0.99999999986962973
58300,NORMAL,1.0429624198832641e-10,1,1.0429624198832641e-10,0.99999999989570376,0,UNKNOWN,0.20000000008343699,1.0429624198832641e-10,1,1.0429623831242907e-10,0.99999999989570376,0,0,0,0,0,45100,45100,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0429624198832641e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999989570376,0,1.0429624198832641e-10,0.99999999989570376
