origin,model,behavior,magnitude,severity,profile,start_ms,duration_ms,group,seed,stuck_polarity,run_id,partition,simulation_duration_ms,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,injected,detected,false_alarm,latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,host_seconds,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant,localization_latency_ms
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Final CLO-DSF,72800,72800,MEMORY,MEMORY,0.6352,0.544,0.456,72800,MEMORY,1201,3,0,0.99562497833,0.99562497833,0.0,1.83004660968e-53,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05432524600473698,1,0,0,0,300
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Candidate 2,72800,72800,MEMORY,MEMORY,0.60369104,0.5046138,0.4953862,72800,MEMORY,1201,3,0,0.99562497833,0.995933211745,0.0,1.02916818318e-53,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05432524600473698,1,0,0,0,300
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Candidate 2 no origin discount,72800,72800,MEMORY,MEMORY,0.6352,0.544,0.456,72800,MEMORY,1201,3,0,0.99562497833,0.99562497833,0.0,1.83004660968e-53,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05432524600473698,1,0,0,0,300
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998748576016,0.998748576016,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167447257886,0.167447257886,0.000641283536524,0.000641283536524,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500086746744,0.500086746744,0.000469588443907,0.000469588443907,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,6,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05432524600473698,0,1,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,0,0,final_hot_slow,72500,600,MEMORY/bit_flip/transient,17,1,final_0007,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05432524600473698,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Final CLO-DSF,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.958276863725,0.958276863725,0.0,1.47722469284e-33,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Candidate 2,30500,30500,MEMORY,MEMORY,0.92,0.9,0.1,30500,MEMORY,1201,48,0,0.958276863725,0.95959236716,0.0,8.89665100433e-34,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Candidate 2 no origin discount,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.958276863725,0.958276863725,0.0,1.47722469284e-33,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Final no temporal,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.96233640126,0.96233640126,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Candidate 1,30600,30600,MEMORY,MEMORY,0.959595959596,0.954545454545,0.030303030303,30600,MEMORY,1201,44,0,0.161993427318,0.161993427318,0.0014157616356,0.0014157616356,1,1,0,1,1,0,100,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Plain DS,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.481310563318,0.481310563318,9.4479685176e-05,9.4479685176e-05,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Simple OR,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055828538999776356,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.055828538999776356,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,30500,4500,MEMORY/bit_flip/transient,41,0,final_0008,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.055828538999776356,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Final CLO-DSF,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.958276863725,0.958276863725,0.0,2.93252075946e-74,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Candidate 2,72500,72500,MEMORY,MEMORY,0.92,0.9,0.1,72500,MEMORY,1201,48,0,0.958276863725,0.95959236716,0.0,1.7661235888e-74,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Candidate 2 no origin discount,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.958276863725,0.958276863725,0.0,2.93252075946e-74,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Final no temporal,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.96233640126,0.96233640126,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Candidate 1,72600,72600,MEMORY,MEMORY,0.959595959596,0.954545454545,0.030303030303,72600,MEMORY,1201,44,0,0.161993427318,0.161993427318,0.0014157616356,0.0014157616356,1,1,0,1,1,0,100,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Plain DS,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.481310563318,0.481310563318,9.4479685176e-05,9.4479685176e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Simple OR,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05381573901104275,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05381573901104275,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_moderate,72500,4500,MEMORY/bit_flip/transient,41,0,final_0009,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05381573901104275,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Final CLO-DSF,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,0.000367608495199,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Candidate 2,30500,30500,MEMORY,MEMORY,0.92,0.9,0.1,30500,MEMORY,1201,48,0,0.959200666112,0.96015839994,0.0,0.000198567875509,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Candidate 2 no origin discount,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,0.000367608495199,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Final no temporal,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.96253122398,0.96253122398,0.0,0.000367608495199,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Candidate 1,30600,30600,MEMORY,MEMORY,0.957743712853,0.95173783843,0.0302445383006,30600,MEMORY,1201,44,0,0.161929693466,0.161929693466,0.00150374110477,0.00150374110477,1,1,0,1,1,0,100,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Plain DS,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.48126561199,0.48126561199,0.000367608495199,0.000367608495199,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Simple OR,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.054792121998616494,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.054792121998616494,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,30500,4500,MEMORY/bit_flip/transient,83,1,final_0010,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.054792121998616494,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Final CLO-DSF,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,0.000402658607045,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Candidate 2,72500,72500,MEMORY,MEMORY,0.92,0.9,0.1,72500,MEMORY,1201,48,0,0.959200666112,0.96015839664,0.0,0.000217445123378,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Candidate 2 no origin discount,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,0.000402658607045,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Final no temporal,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.96253122398,0.96253122398,0.0,0.000402658607045,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Candidate 1,72600,72600,MEMORY,MEMORY,0.957625022109,0.95155792825,0.0302407901719,72600,MEMORY,1201,44,0,0.1619296898,0.1619296898,0.001520121772,0.001520121772,1,1,0,1,1,0,100,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Plain DS,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.48126561199,0.48126561199,0.000402658607045,0.000402658607045,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Simple OR,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05338951401063241,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05338951401063241,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_urban,72500,4500,MEMORY/bit_flip/transient,83,1,final_0011,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05338951401063241,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Final CLO-DSF,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,1.30195204761e-05,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Candidate 2,30500,30500,MEMORY,MEMORY,0.92,0.9,0.1,30500,MEMORY,1201,48,0,0.959200666112,0.960158435383,0.0,7.07022814902e-06,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Candidate 2 no origin discount,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,1.30195204761e-05,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Final no temporal,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.96253122398,0.96253122398,0.0,1.30195204761e-05,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Candidate 1,30600,30600,MEMORY,MEMORY,0.959379229599,0.954216937498,0.0302961861979,30600,MEMORY,1201,44,0,0.161929733946,0.161929733946,0.0013574546846,0.0013574546846,1,1,0,1,1,0,100,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Plain DS,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,45,0,0.48126561199,0.48126561199,1.30195204761e-05,1.30195204761e-05,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Simple OR,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05512204300612211,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05512204300612211,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,30500,4500,MEMORY/bit_flip/transient,17,0,final_0012,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05512204300612211,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Final CLO-DSF,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,5.2891206384e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Candidate 2,72500,72500,MEMORY,MEMORY,0.92,0.9,0.1,72500,MEMORY,1201,48,0,0.959200666112,0.960158430562,0.0,2.85857291066e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Candidate 2 no origin discount,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,48,0,0.959200666112,0.959200666112,0.0,5.2891206384e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Final no temporal,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.96253122398,0.96253122398,0.0,5.2891206384e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Candidate 1,72600,72600,MEMORY,MEMORY,0.95905306066,0.953722534053,0.0302858861261,72600,MEMORY,1201,44,0,0.161929728125,0.161929728125,0.00136375252521,0.00136375252521,1,1,0,1,1,0,100,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,0,100
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Plain DS,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,45,0,0.48126561199,0.48126561199,5.2891206384e-05,5.2891206384e-05,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,1,0,0,1,0
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Simple OR,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,45,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05275500498828478,0,1,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05275500498828478,0,0,0,0,
MEMORY,bit_flip,transient,3,1,final_highway,72500,4500,MEMORY/bit_flip/transient,17,0,final_0013,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05275500498828478,0,0,0,0,
