run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,initially_latent_stuck,profile_semantic_sha256,reference_seed,sensor_chain,sensor_ramp_rise_ms,reference_offset,reference_noise,benign_reference_magnitude,benign_reference_duration,configuration_sha256,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
final_redundant_0796,TIMING,task_delay,intermittent,1200,0,24700,7600,final_redundant_family_5,final-unseen,final_redundant_profile_0796,authorized_updates,7625120,120000,0.045:0:13100,0,911473529ef11e484a2b495c4ee34725c4b640f813036b43deac1c40e9258467,9625166,none,0,0.039,0.025,0,0,1ea3fa49cbc2ebe9dd693173cec8874943237a20c6243bca4803af3eb8831dd8,0,-1,-1,-1,24800,0,174873a2dc5e96d23ebbdcab60337d87e8a85703158b5121d92edbe3c42abf12,95b6faf920e1c32e354aa9df560ca50721606f0a70de62112038185dafaefb5f,Timing Monitor,24800,24800,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,80,0,1.0,1.0,0.0,0.0,0,0,0,80,0,0,0,0,0,1,1,0,100,,1,0,0,,24700,,0,0,,0,1,0,0
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Revised CLO-DSF,25500,25500,TIMING,TIMING,1.0,1.0,0.0,25500,TIMING,1201,946,0,0.211210904462,0.211210904462,0.0,2.02721315584e-28,0,0,0,0,0,946,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,1,0,0,1
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Pre-change CLO-DSF,25500,25500,TIMING,TIMING,1.0,1.0,0.0,25500,TIMING,1201,946,0,0.211210904462,0.211210904462,0.0,2.02721315584e-28,0,0,0,0,0,946,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,1,0,0,1
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Plain DS,25500,25500,TIMING,TIMING,1.0,1.0,0.0,25500,TIMING,1201,946,0,0.106214978659,0.106214978659,0.000113265981551,0.000113265981551,0,0,0,0,0,946,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,1,0,0,1
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Simple OR,25500,25500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,946,0,1.0,1.0,0.0,0.0,0,0,0,946,0,0,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,0,1,0,0
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Weighted Sum,25500,25500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,946,0,1.0,1.0,0.0,0.0,0,0,0,946,0,0,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,0,1,0,0
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,50700,25400,49700,1,0,A,0,0,0,0
final_redundant_0797,TIMING,task_delay,permanent,1200,0,25400,0,final_redundant_family_5,final-unseen,final_redundant_profile_0797,static_target,7625221,120000,0.015:0:13100,0,59424a227cf7c336c8edd3562b2ddaeccc94f98dd2024360f627944321b366d2,9625275,none,0,0.078,0.055,0,0,292d6167f7102efe3a34fbe2389c06d62b441d724e93aa9f328a815f11e8c59e,0,-1,-1,-1,25500,0,8c24f96dbae2e948dd35070fd13144255f013a87486bdb189c0d570ff3dd780a,748148ce4705a0926ccac786ee249a6b8357b8d4e4c3bc13d9448ba2661c6381,Timing Monitor,25500,25500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,946,0,1.0,1.0,0.0,0.0,0,0,0,946,0,0,0,0,0,1,1,0,100,,1,1,1,50700,25400,49700,0,0,,0,1,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Revised CLO-DSF,26100,26100,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,26100,COMMUNICATION,1201,8,0,0.99039591106,0.99039591106,0.0,5.74446794455e-28,0,0,0,0,0,0,8,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Pre-change CLO-DSF,26100,26100,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,26100,COMMUNICATION,1201,8,0,0.99039591106,0.99039591106,0.0,5.74446794455e-28,0,0,0,0,0,0,8,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Plain DS,26300,26300,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,26300,COMMUNICATION,1201,398,0,0.334401342858,0.334401342858,0.000213143864914,0.000213143864914,0,0,0,0,395,0,3,0,0,1,1,0,200,,0,0,0,,,,0,395,,1,0,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Simple OR,26300,26300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,398,0,1.0,1.0,0.0,0.0,0,0,0,398,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Weighted Sum,26300,26300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,398,0,1.0,1.0,0.0,0.0,0,0,0,398,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0798,COMMUNICATION,dropped_update,transient,5,0,26100,1100,final_redundant_family_5,final-unseen,final_redundant_profile_0798,authorized_updates,7625322,120000,0.045:0:13100,0,f82caa73b43b6b32ba18516606bdf790732cbc54feecd57ca47d159bf609101c,9625384,none,0,0.117,0.085,0,0,f748e4fc610c2c3cc64c632bd031a4a339f420d0339c7c3b01f350756fce9b64,0,-1,26100,-1,26100,0,aa6b7edc217f9745561adf630976147dc20429c62eb298eb490a438248b426c4,a96cb14cd4a11450e721f51ca071477d9acdc7551182d49898c4b7a777136158,Hybrid,26300,26300,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,116,0,1.0,1.0,0.0,0.0,0,0,0,116,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Revised CLO-DSF,26800,26800,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,26800,COMMUNICATION,1201,24,0,0.976641702014,0.976641702014,0.0,1.11310702612e-29,0,0,0,0,0,0,24,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Pre-change CLO-DSF,26800,26800,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,26800,COMMUNICATION,1201,24,0,0.976641702014,0.976641702014,0.0,1.11310702612e-29,0,0,0,0,0,0,24,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Plain DS,27000,27000,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,27000,COMMUNICATION,1201,9,0,0.496306532192,0.496306532192,0.000113185884241,0.000113185884241,0,0,0,0,0,0,9,0,0,1,1,0,200,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Simple OR,27000,27000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,9,0,1.0,1.0,0.0,0.0,0,0,0,9,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Weighted Sum,27000,27000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,9,0,1.0,1.0,0.0,0.0,0,0,0,9,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0799,COMMUNICATION,dropped_update,intermittent,5,0,26800,5300,final_redundant_family_5,final-unseen,final_redundant_profile_0799,static_target,7625423,120000,0.015:0:13100,0,d4aab4c014b65c6e195db8b1c3363910c5d225f132b9f29ca3c296b3393363a0,9625493,none,0,-0.117,0.025,0,0,cf4f6b94f2661311c0db403c27fd11224a171e529872411b22df44708313a5ba,0,-1,26800,-1,26800,0,4d45ac6dad86f9d9e787f1cfa87eaa656de85974be3f30fc652f722bf8b2cb26,fb56cdf2e821f4de188add3c57596e6e4a252f3bd4bf269be38c346922e9224e,Hybrid,27000,27000,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,9,0,1.0,1.0,0.0,0.0,0,0,0,9,0,0,0,0,0,1,1,0,200,,0,0,0,,,,0,0,,0,1,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Revised CLO-DSF,27500,27500,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,27500,COMMUNICATION,1201,440,0,0.599703723718,0.599798370717,0.0,2.52409820997e-29,0,0,0,0,0,0,440,0,0,1,1,0,0,,1,1,0,,82100,82100,0,0,,1,0,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Pre-change CLO-DSF,27500,27500,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,27500,COMMUNICATION,1201,440,0,0.599703723718,0.599798370717,0.0,2.52409820997e-29,0,0,0,0,0,0,440,0,0,1,1,0,0,,1,1,0,,82100,82100,0,0,,1,0,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Plain DS,27700,27700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,27700,COMMUNICATION,1201,422,0,0.353154147522,0.353154147522,0.057721495773,0.057721495773,69,69,0,0,326,0,96,0,0,1,1,0,200,,1,1,0,,82100,82100,0,326,,1,0,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Simple OR,27700,27700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,491,0,1.0,1.0,0.0,0.0,0,0,0,491,0,0,0,0,0,1,1,0,200,,1,1,0,,82100,82100,0,0,,0,1,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Weighted Sum,27700,27700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,491,0,1.0,1.0,0.0,0.0,0,0,0,491,0,0,0,0,0,1,1,0,200,,1,1,0,,82100,82100,0,0,,0,1,0,0
final_redundant_0800,COMMUNICATION,dropped_update,permanent,5,0,27500,0,final_redundant_family_5,final-unseen,final_redundant_profile_0800,authorized_updates,7625524,120000,0.045:0:13100,0,23a651408151fea42491c6e99ff3adc7eb4aeaa36676376237ba92f9dbcfae42,9625602,none,0,-0.078,0.055,0,0,7efb89025626a73f4ff5cd1fcfd7002d9e684c51fcf19817eff92ebad756613b,0,-1,27500,39900,27500,0.06365966796875,72acb904e0e2c5d3cfa762d723c087f7bc4ca9c9709229dad0e5baab7fbc9c06,e268b5b541683e764beae23a6dd06e5685af14a2e57908aee696276f52d13a86,Hybrid,27700,27700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,259,0,1.0,1.0,0.0,0.0,0,0,0,259,0,0,0,0,0,1,1,0,200,,1,1,0,,82100,82100,0,0,,0,1,0,0
final_redundant_0801,COMMUNICATION,replayed_sample,transient,100,0,28200,200,final_redundant_family_5,final-unseen,final_redundant_profile_0801,static_target,7625625,120000,0.015:0:13100,0,16452708ff45ed0dffd80c91c493828509064af0a97acf4642495073b45aede6,9625711,none,0,-0.039,0.085,0,0,23978818b6ea9e8219c9694caf6a078f13db6a2ce20a247fe1072e68f000e885,0,-1,28200,-1,28200,0,450eccec747bda44b67579c36bcbb9bb70ac6d6d6794701e0361762d5fc87e5e,14e29c03d5ec428349cc9d7d1df9b4d72e342be84db511c62292d9f468156a40,Revised CLO-DSF,28200,28200,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,28200,COMMUNICATION,1201,5,0,0.993893536315,0.993893536315,0.0,4.89009928044e-31,0,0,0,0,0,0,5,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0801,COMMUNICATION,replayed_sample,transient,100,0,28200,200,final_redundant_family_5,final-unseen,final_redundant_profile_0801,static_target,7625625,120000,0.015:0:13100,0,16452708ff45ed0dffd80c91c493828509064af0a97acf4642495073b45aede6,9625711,none,0,-0.039,0.085,0,0,23978818b6ea9e8219c9694caf6a078f13db6a2ce20a247fe1072e68f000e885,0,-1,28200,-1,28200,0,450eccec747bda44b67579c36bcbb9bb70ac6d6d6794701e0361762d5fc87e5e,14e29c03d5ec428349cc9d7d1df9b4d72e342be84db511c62292d9f468156a40,Pre-change CLO-DSF,28200,28200,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,28200,COMMUNICATION,1201,5,0,0.993893536315,0.993893536315,0.0,4.89009928044e-31,0,0,0,0,0,0,5,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
final_redundant_0801,COMMUNICATION,replayed_sample,transient,100,0,28200,200,final_redundant_family_5,final-unseen,final_redundant_profile_0801,static_target,7625625,120000,0.015:0:13100,0,16452708ff45ed0dffd80c91c493828509064af0a97acf4642495073b45aede6,9625711,none,0,-0.039,0.085,0,0,23978818b6ea9e8219c9694caf6a078f13db6a2ce20a247fe1072e68f000e885,0,-1,28200,-1,28200,0,450eccec747bda44b67579c36bcbb9bb70ac6d6d6794701e0361762d5fc87e5e,14e29c03d5ec428349cc9d7d1df9b4d72e342be84db511c62292d9f468156a40,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500053372543,0.500053372543,0.000113104468033,0.000113104468033,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
final_redundant_0801,COMMUNICATION,replayed_sample,transient,100,0,28200,200,final_redundant_family_5,final-unseen,final_redundant_profile_0801,static_target,7625625,120000,0.015:0:13100,0,16452708ff45ed0dffd80c91c493828509064af0a97acf4642495073b45aede6,9625711,none,0,-0.039,0.085,0,0,23978818b6ea9e8219c9694caf6a078f13db6a2ce20a247fe1072e68f000e885,0,-1,28200,-1,28200,0,450eccec747bda44b67579c36bcbb9bb70ac6d6d6794701e0361762d5fc87e5e,14e29c03d5ec428349cc9d7d1df9b4d72e342be84db511c62292d9f468156a40,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
final_redundant_0801,COMMUNICATION,replayed_sample,transient,100,0,28200,200,final_redundant_family_5,final-unseen,final_redundant_profile_0801,static_target,7625625,120000,0.015:0:13100,0,16452708ff45ed0dffd80c91c493828509064af0a97acf4642495073b45aede6,9625711,none,0,-0.039,0.085,0,0,23978818b6ea9e8219c9694caf6a078f13db6a2ce20a247fe1072e68f000e885,0,-1,28200,-1,28200,0,450eccec747bda44b67579c36bcbb9bb70ac6d6d6794701e0361762d5fc87e5e,14e29c03d5ec428349cc9d7d1df9b4d72e342be84db511c62292d9f468156a40,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
