run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,sensor_ramp_rise_ms,initially_latent_stuck,profile_semantic_sha256,anchor_status,reference_seed,reference_offset,reference_noise,sensor_chain,benign_reference_transient,on_ms,off_ms,configuration_sha256,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
tractable_0934,SENSOR_CONTROL,sensor_bias_ramp,permanent,-2.35,0,26600,0,tractable_family_5,development-train,tractable_profile_0934,authorized_updates,5616727,120000,0:0:11800,36500,0,1534c36ae952c96d11bea4d50ff960ddf896605c7aa997996c0f4a89de27d501,not_applicable,958665,0.094,0.035,common_mode,none,800,1200,ab64ad336f5bce51c596a09eb187375239b4be46b7840bcae21ac84b2d7e819b,0,-1,-1,75500,75500,0.08335113525390625,9ba1c377c47e7becfe16857a5cd816ee22a48e3ae3b90f7028cfac643b408fb2,dfabade32bc5c6fb8b01d7ba80d094d09e59559af6eabdfdad395df7983f0116,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998734383556,0.998734383556,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27500,26700,26700,1,0,B,0,0,0,0
tractable_0935,SENSOR_CONTROL,sensor_bias_ramp,permanent,2.35,0,26900,0,tractable_family_5,development-train,tractable_profile_0935,authorized_updates,5616770,120000,0:0:11800,36500,0,e3706db282747536f40b5d634f288f386bc6dc32028d3e6247b35142b43985c0,not_applicable,958744,-0.094,0.065,common_mode,none,800,1200,0d0c5cda58ac7c59c1022d67d6ff42bb3ebc0d7a1ee0d9ffade61dade2289495,0,-1,-1,67300,67300,0.11118316650390625,a1a7c10fce2edd41594af3f35515f5f343162605ed51154138f6c1cc1e1b16ac,ec8850a9252bbdb4d5be1827d2c8cb31ceac7288d492ab120d29c1321743bf5d,A4,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998068965142,0.998068965142,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27800,27000,27000,1,0,B,0,0,0,0
tractable_0935,SENSOR_CONTROL,sensor_bias_ramp,permanent,2.35,0,26900,0,tractable_family_5,development-train,tractable_profile_0935,authorized_updates,5616770,120000,0:0:11800,36500,0,e3706db282747536f40b5d634f288f386bc6dc32028d3e6247b35142b43985c0,not_applicable,958744,-0.094,0.065,common_mode,none,800,1200,0d0c5cda58ac7c59c1022d67d6ff42bb3ebc0d7a1ee0d9ffade61dade2289495,0,-1,-1,67300,67300,0.11118316650390625,a1a7c10fce2edd41594af3f35515f5f343162605ed51154138f6c1cc1e1b16ac,ec8850a9252bbdb4d5be1827d2c8cb31ceac7288d492ab120d29c1321743bf5d,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998068965142,0.998068965142,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27800,27000,27000,1,0,B,0,0,0,0
tractable_0935,SENSOR_CONTROL,sensor_bias_ramp,permanent,2.35,0,26900,0,tractable_family_5,development-train,tractable_profile_0935,authorized_updates,5616770,120000,0:0:11800,36500,0,e3706db282747536f40b5d634f288f386bc6dc32028d3e6247b35142b43985c0,not_applicable,958744,-0.094,0.065,common_mode,none,800,1200,0d0c5cda58ac7c59c1022d67d6ff42bb3ebc0d7a1ee0d9ffade61dade2289495,0,-1,-1,67300,67300,0.11118316650390625,a1a7c10fce2edd41594af3f35515f5f343162605ed51154138f6c1cc1e1b16ac,ec8850a9252bbdb4d5be1827d2c8cb31ceac7288d492ab120d29c1321743bf5d,A1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998068965142,0.998068965142,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27800,27000,27000,1,0,B,0,0,0,0
tractable_0935,SENSOR_CONTROL,sensor_bias_ramp,permanent,2.35,0,26900,0,tractable_family_5,development-train,tractable_profile_0935,authorized_updates,5616770,120000,0:0:11800,36500,0,e3706db282747536f40b5d634f288f386bc6dc32028d3e6247b35142b43985c0,not_applicable,958744,-0.094,0.065,common_mode,none,800,1200,0d0c5cda58ac7c59c1022d67d6ff42bb3ebc0d7a1ee0d9ffade61dade2289495,0,-1,-1,67300,67300,0.11118316650390625,a1a7c10fce2edd41594af3f35515f5f343162605ed51154138f6c1cc1e1b16ac,ec8850a9252bbdb4d5be1827d2c8cb31ceac7288d492ab120d29c1321743bf5d,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998068965142,0.998068965142,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27800,27000,27000,1,0,B,0,0,0,0
tractable_0935,SENSOR_CONTROL,sensor_bias_ramp,permanent,2.35,0,26900,0,tractable_family_5,development-train,tractable_profile_0935,authorized_updates,5616770,120000,0:0:11800,36500,0,e3706db282747536f40b5d634f288f386bc6dc32028d3e6247b35142b43985c0,not_applicable,958744,-0.094,0.065,common_mode,none,800,1200,0d0c5cda58ac7c59c1022d67d6ff42bb3ebc0d7a1ee0d9ffade61dade2289495,0,-1,-1,67300,67300,0.11118316650390625,a1a7c10fce2edd41594af3f35515f5f343162605ed51154138f6c1cc1e1b16ac,ec8850a9252bbdb4d5be1827d2c8cb31ceac7288d492ab120d29c1321743bf5d,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998068965142,0.998068965142,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,27800,27000,27000,1,0,B,0,0,0,0
tractable_0936,MEMORY,stuck_bit,transient,1,0,20100,1800,tractable_family_6,development-validation,tractable_profile_0936,static_target,5612122,120000,0:0:11800,0,1,f5e0ead29f3a0fd97d6b7f679772e8555cfdd8dce255425eb847217296cb5560,not_applicable,947796,-0.094,0.035,none,none,600,1400,571d12c0ef10f455825bdbde6ebdb5cc4af356b0cf9044044c04d584c786400f,0,-1,-1,-1,21100,0,4c1469895caf54eb512972eb63701b127ed82b665d2b7558f9498df18beaf6cb,5fed80ff4a73edb58ad2413813ba555ed18b8cf4b6bd9f2b6f6c2023543fdcf2,A4,21100,21100,MEMORY,MEMORY,1.0,1.0,0.0,21100,MEMORY,1201,14,0,0.987225240134,0.987225240134,0.0,3.54619557427e-25,0,0,0,0,14,0,0,0,0,1,1,0,1000,,0,0,0,,,,0,0,,1,0,0,0
tractable_0936,MEMORY,stuck_bit,transient,1,0,20100,1800,tractable_family_6,development-validation,tractable_profile_0936,static_target,5612122,120000,0:0:11800,0,1,f5e0ead29f3a0fd97d6b7f679772e8555cfdd8dce255425eb847217296cb5560,not_applicable,947796,-0.094,0.035,none,none,600,1400,571d12c0ef10f455825bdbde6ebdb5cc4af356b0cf9044044c04d584c786400f,0,-1,-1,-1,21100,0,4c1469895caf54eb512972eb63701b127ed82b665d2b7558f9498df18beaf6cb,5fed80ff4a73edb58ad2413813ba555ed18b8cf4b6bd9f2b6f6c2023543fdcf2,A0,21000,21000,MEMORY,MEMORY,1.0,1.0,0.0,21000,MEMORY,1201,13,0,0.988057879602,0.988057879602,0.0,4.43274446784e-25,0,0,0,0,13,0,0,0,0,1,1,0,900,,0,0,0,,,,0,0,,1,0,0,0
tractable_0936,MEMORY,stuck_bit,transient,1,0,20100,1800,tractable_family_6,development-validation,tractable_profile_0936,static_target,5612122,120000,0:0:11800,0,1,f5e0ead29f3a0fd97d6b7f679772e8555cfdd8dce255425eb847217296cb5560,not_applicable,947796,-0.094,0.035,none,none,600,1400,571d12c0ef10f455825bdbde6ebdb5cc4af356b0cf9044044c04d584c786400f,0,-1,-1,-1,21100,0,4c1469895caf54eb512972eb63701b127ed82b665d2b7558f9498df18beaf6cb,5fed80ff4a73edb58ad2413813ba555ed18b8cf4b6bd9f2b6f6c2023543fdcf2,A1,21100,21100,MEMORY,MEMORY,1.0,1.0,0.0,21100,MEMORY,1201,14,0,0.987225240134,0.987225240134,0.0,3.54619557427e-25,0,0,0,0,14,0,0,0,0,1,1,0,1000,,0,0,0,,,,0,0,,1,0,0,0
tractable_0936,MEMORY,stuck_bit,transient,1,0,20100,1800,tractable_family_6,development-validation,tractable_profile_0936,static_target,5612122,120000,0:0:11800,0,1,f5e0ead29f3a0fd97d6b7f679772e8555cfdd8dce255425eb847217296cb5560,not_applicable,947796,-0.094,0.035,none,none,600,1400,571d12c0ef10f455825bdbde6ebdb5cc4af356b0cf9044044c04d584c786400f,0,-1,-1,-1,21100,0,4c1469895caf54eb512972eb63701b127ed82b665d2b7558f9498df18beaf6cb,5fed80ff4a73edb58ad2413813ba555ed18b8cf4b6bd9f2b6f6c2023543fdcf2,A2,21000,21000,MEMORY,MEMORY,1.0,1.0,0.0,21000,MEMORY,1201,13,0,0.988057879602,0.988057879602,0.0,4.43274446784e-25,0,0,0,0,13,0,0,0,0,1,1,0,900,,0,0,0,,,,0,0,,1,0,0,0
tractable_0936,MEMORY,stuck_bit,transient,1,0,20100,1800,tractable_family_6,development-validation,tractable_profile_0936,static_target,5612122,120000,0:0:11800,0,1,f5e0ead29f3a0fd97d6b7f679772e8555cfdd8dce255425eb847217296cb5560,not_applicable,947796,-0.094,0.035,none,none,600,1400,571d12c0ef10f455825bdbde6ebdb5cc4af356b0cf9044044c04d584c786400f,0,-1,-1,-1,21100,0,4c1469895caf54eb512972eb63701b127ed82b665d2b7558f9498df18beaf6cb,5fed80ff4a73edb58ad2413813ba555ed18b8cf4b6bd9f2b6f6c2023543fdcf2,A3,21000,21000,MEMORY,MEMORY,1.0,1.0,0.0,21000,MEMORY,1201,13,0,0.988057879602,0.988057879602,0.0,4.43274446784e-25,0,0,0,0,13,0,0,0,0,1,1,0,900,,0,0,0,,,,0,0,,1,0,0,0
tractable_0937,MEMORY,stuck_bit,intermittent,1,0,22200,7300,tractable_family_6,development-validation,tractable_profile_0937,authorized_updates,5612165,120000,0:0:11800,0,1,0154fcb7febf6e37888dd9aa7e5c618ddcbc0c3b59e196c9eec405011027d362,not_applicable,947875,-0.047,0.065,none,none,600,1400,513787039d2611d95ab19005645b94ec3683b04a3838c317858f6d23ce98d057,0,-1,-1,-1,22200,0,a449ace8768093b5ad7c6341d2d2741baff8ec91a5b3124c1fb697389a268621,20b46242c05305d5ab63084d4b00359173b2b47e21e3160ad9182a1bccd08840,A4,22200,22200,MEMORY,MEMORY,1.0,1.0,0.0,22200,MEMORY,1201,42,0,0.962818778264,0.962818778264,0.0,3.03878364067e-26,0,0,0,0,42,0,0,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
tractable_0937,MEMORY,stuck_bit,intermittent,1,0,22200,7300,tractable_family_6,development-validation,tractable_profile_0937,authorized_updates,5612165,120000,0:0:11800,0,1,0154fcb7febf6e37888dd9aa7e5c618ddcbc0c3b59e196c9eec405011027d362,not_applicable,947875,-0.047,0.065,none,none,600,1400,513787039d2611d95ab19005645b94ec3683b04a3838c317858f6d23ce98d057,0,-1,-1,-1,22200,0,a449ace8768093b5ad7c6341d2d2741baff8ec91a5b3124c1fb697389a268621,20b46242c05305d5ab63084d4b00359173b2b47e21e3160ad9182a1bccd08840,A0,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999715368799,0.999715368799,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
tractable_0937,MEMORY,stuck_bit,intermittent,1,0,22200,7300,tractable_family_6,development-validation,tractable_profile_0937,authorized_updates,5612165,120000,0:0:11800,0,1,0154fcb7febf6e37888dd9aa7e5c618ddcbc0c3b59e196c9eec405011027d362,not_applicable,947875,-0.047,0.065,none,none,600,1400,513787039d2611d95ab19005645b94ec3683b04a3838c317858f6d23ce98d057,0,-1,-1,-1,22200,0,a449ace8768093b5ad7c6341d2d2741baff8ec91a5b3124c1fb697389a268621,20b46242c05305d5ab63084d4b00359173b2b47e21e3160ad9182a1bccd08840,A1,22200,22200,MEMORY,MEMORY,1.0,1.0,0.0,22200,MEMORY,1201,42,0,0.962818778264,0.962818778264,0.0,3.03878364067e-26,0,0,0,0,42,0,0,0,0,1,1,0,0,,0,0,0,,,,0,0,,1,0,0,0
tractable_0937,MEMORY,stuck_bit,intermittent,1,0,22200,7300,tractable_family_6,development-validation,tractable_profile_0937,authorized_updates,5612165,120000,0:0:11800,0,1,0154fcb7febf6e37888dd9aa7e5c618ddcbc0c3b59e196c9eec405011027d362,not_applicable,947875,-0.047,0.065,none,none,600,1400,513787039d2611d95ab19005645b94ec3683b04a3838c317858f6d23ce98d057,0,-1,-1,-1,22200,0,a449ace8768093b5ad7c6341d2d2741baff8ec91a5b3124c1fb697389a268621,20b46242c05305d5ab63084d4b00359173b2b47e21e3160ad9182a1bccd08840,A2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999715368799,0.999715368799,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
tractable_0937,MEMORY,stuck_bit,intermittent,1,0,22200,7300,tractable_family_6,development-validation,tractable_profile_0937,authorized_updates,5612165,120000,0:0:11800,0,1,0154fcb7febf6e37888dd9aa7e5c618ddcbc0c3b59e196c9eec405011027d362,not_applicable,947875,-0.047,0.065,none,none,600,1400,513787039d2611d95ab19005645b94ec3683b04a3838c317858f6d23ce98d057,0,-1,-1,-1,22200,0,a449ace8768093b5ad7c6341d2d2741baff8ec91a5b3124c1fb697389a268621,20b46242c05305d5ab63084d4b00359173b2b47e21e3160ad9182a1bccd08840,A3,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999715368799,0.999715368799,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,,,,0,0,A,0,0,0,0
tractable_0938,MEMORY,stuck_bit,transient,1,1,24100,9200,tractable_family_6,development-validation,tractable_profile_0938,static_target,5612208,120000,0:0:11800,0,0,044d2ff653823ae87120cab6bfc2df5a2c9b24824be1cadcf2d62e7a94a298ef,not_applicable,947954,0.0,0.095,none,none,600,1400,55196069baedb5e10218f9fc5d84a96f1a95c6ad2bd5052ccb85e29d11a341e5,1,24100,-1,-1,24100,0,77daa5be5c53b71230496bc15549e71437aa44732589f34fc08aadb54def295f,9cfb4469841063523e44b37f3fc7b67e3f7d2f45ffd22d8e7d24223ddf2c8c1e,A4,24100,24100,MEMORY,MEMORY,1.0,1.0,0.0,24100,MEMORY,1201,95,0,0.919782516532,0.919782516532,0.0,4.36847401635e-28,0,0,0,0,95,0,0,0,0,1,1,0,0,0,1,1,1,24200,24100,24100,0,0,,1,0,0,1
tractable_0938,MEMORY,stuck_bit,transient,1,1,24100,9200,tractable_family_6,development-validation,tractable_profile_0938,static_target,5612208,120000,0:0:11800,0,0,044d2ff653823ae87120cab6bfc2df5a2c9b24824be1cadcf2d62e7a94a298ef,not_applicable,947954,0.0,0.095,none,none,600,1400,55196069baedb5e10218f9fc5d84a96f1a95c6ad2bd5052ccb85e29d11a341e5,1,24100,-1,-1,24100,0,77daa5be5c53b71230496bc15549e71437aa44732589f34fc08aadb54def295f,9cfb4469841063523e44b37f3fc7b67e3f7d2f45ffd22d8e7d24223ddf2c8c1e,A0,24100,24100,MEMORY,MEMORY,1.0,1.0,0.0,24100,MEMORY,1201,102,0,0.913954040262,0.913954040262,0.0,4.36847401635e-28,0,0,0,0,102,0,0,0,0,1,1,0,0,0,1,1,1,24200,24100,24100,0,0,,1,0,0,1
tractable_0938,MEMORY,stuck_bit,transient,1,1,24100,9200,tractable_family_6,development-validation,tractable_profile_0938,static_target,5612208,120000,0:0:11800,0,0,044d2ff653823ae87120cab6bfc2df5a2c9b24824be1cadcf2d62e7a94a298ef,not_applicable,947954,0.0,0.095,none,none,600,1400,55196069baedb5e10218f9fc5d84a96f1a95c6ad2bd5052ccb85e29d11a341e5,1,24100,-1,-1,24100,0,77daa5be5c53b71230496bc15549e71437aa44732589f34fc08aadb54def295f,9cfb4469841063523e44b37f3fc7b67e3f7d2f45ffd22d8e7d24223ddf2c8c1e,A1,24100,24100,MEMORY,MEMORY,1.0,1.0,0.0,24100,MEMORY,1201,95,0,0.919782516532,0.919782516532,0.0,4.36847401635e-28,0,0,0,0,95,0,0,0,0,1,1,0,0,0,1,1,1,24200,24100,24100,0,0,,1,0,0,1
tractable_0938,MEMORY,stuck_bit,transient,1,1,24100,9200,tractable_family_6,development-validation,tractable_profile_0938,static_target,5612208,120000,0:0:11800,0,0,044d2ff653823ae87120cab6bfc2df5a2c9b24824be1cadcf2d62e7a94a298ef,not_applicable,947954,0.0,0.095,none,none,600,1400,55196069baedb5e10218f9fc5d84a96f1a95c6ad2bd5052ccb85e29d11a341e5,1,24100,-1,-1,24100,0,77daa5be5c53b71230496bc15549e71437aa44732589f34fc08aadb54def295f,9cfb4469841063523e44b37f3fc7b67e3f7d2f45ffd22d8e7d24223ddf2c8c1e,A2,24100,24100,MEMORY,MEMORY,1.0,1.0,0.0,24100,MEMORY,1201,102,0,0.913954040262,0.913954040262,0.0,4.36847401635e-28,0,0,0,0,102,0,0,0,0,1,1,0,0,0,1,1,1,24200,24100,24100,0,0,,1,0,0,1
tractable_0938,MEMORY,stuck_bit,transient,1,1,24100,9200,tractable_family_6,development-validation,tractable_profile_0938,static_target,5612208,120000,0:0:11800,0,0,044d2ff653823ae87120cab6bfc2df5a2c9b24824be1cadcf2d62e7a94a298ef,not_applicable,947954,0.0,0.095,none,none,600,1400,55196069baedb5e10218f9fc5d84a96f1a95c6ad2bd5052ccb85e29d11a341e5,1,24100,-1,-1,24100,0,77daa5be5c53b71230496bc15549e71437aa44732589f34fc08aadb54def295f,9cfb4469841063523e44b37f3fc7b67e3f7d2f45ffd22d8e7d24223ddf2c8c1e,A3,24100,24100,MEMORY,MEMORY,1.0,1.0,0.0,24100,MEMORY,1201,102,0,0.913954040262,0.913954040262,0.0,4.36847401635e-28,0,0,0,0,102,0,0,0,0,1,1,0,0,0,1,1,1,24200,24100,24100,0,0,,1,0,0,1
tractable_0939,MEMORY,stuck_bit,intermittent,1,1,26200,4100,tractable_family_6,development-validation,tractable_profile_0939,authorized_updates,5612251,120000,0:0:11800,0,0,2e388eb9316c5faea4439c5543a00e3f62006e1e8a9801bd15977f78f5f0ea67,not_applicable,948033,0.047,0.035,none,none,600,1400,66c6c845510003314c9b2a6bb76956f7dd3110345f52b7bb7cac0ce792160919,1,26200,-1,-1,26200,0,cfbfe48986a11e6af23d475c475cb3c6abbd514f75a6d687232469f376508dff,855a2d763950268e57f84137655077ecbabe2cd3d8416fd0121af21ef3ac42bf,A4,26200,26200,MEMORY,MEMORY,1.0,1.0,0.0,26200,MEMORY,1201,31,0,0.972644537125,0.972644537125,0.0,4.01908658899e-30,0,0,0,0,31,0,0,0,0,1,1,0,0,0,1,1,1,26300,26200,26200,0,0,,1,0,0,1
tractable_0939,MEMORY,stuck_bit,intermittent,1,1,26200,4100,tractable_family_6,development-validation,tractable_profile_0939,authorized_updates,5612251,120000,0:0:11800,0,0,2e388eb9316c5faea4439c5543a00e3f62006e1e8a9801bd15977f78f5f0ea67,not_applicable,948033,0.047,0.035,none,none,600,1400,66c6c845510003314c9b2a6bb76956f7dd3110345f52b7bb7cac0ce792160919,1,26200,-1,-1,26200,0,cfbfe48986a11e6af23d475c475cb3c6abbd514f75a6d687232469f376508dff,855a2d763950268e57f84137655077ecbabe2cd3d8416fd0121af21ef3ac42bf,A0,26200,26200,MEMORY,MEMORY,1.0,1.0,0.0,26200,MEMORY,1201,22,0,0.979193414611,0.979193414611,0.0,4.01908658899e-30,0,0,0,0,22,0,0,0,0,1,1,0,0,0,1,1,1,26300,26200,26200,0,0,,1,0,0,1
tractable_0939,MEMORY,stuck_bit,intermittent,1,1,26200,4100,tractable_family_6,development-validation,tractable_profile_0939,authorized_updates,5612251,120000,0:0:11800,0,0,2e388eb9316c5faea4439c5543a00e3f62006e1e8a9801bd15977f78f5f0ea67,not_applicable,948033,0.047,0.035,none,none,600,1400,66c6c845510003314c9b2a6bb76956f7dd3110345f52b7bb7cac0ce792160919,1,26200,-1,-1,26200,0,cfbfe48986a11e6af23d475c475cb3c6abbd514f75a6d687232469f376508dff,855a2d763950268e57f84137655077ecbabe2cd3d8416fd0121af21ef3ac42bf,A1,26200,26200,MEMORY,MEMORY,1.0,1.0,0.0,26200,MEMORY,1201,31,0,0.972644537125,0.972644537125,0.0,4.01908658899e-30,0,0,0,0,31,0,0,0,0,1,1,0,0,0,1,1,1,26300,26200,26200,0,0,,1,0,0,1
tractable_0939,MEMORY,stuck_bit,intermittent,1,1,26200,4100,tractable_family_6,development-validation,tractable_profile_0939,authorized_updates,5612251,120000,0:0:11800,0,0,2e388eb9316c5faea4439c5543a00e3f62006e1e8a9801bd15977f78f5f0ea67,not_applicable,948033,0.047,0.035,none,none,600,1400,66c6c845510003314c9b2a6bb76956f7dd3110345f52b7bb7cac0ce792160919,1,26200,-1,-1,26200,0,cfbfe48986a11e6af23d475c475cb3c6abbd514f75a6d687232469f376508dff,855a2d763950268e57f84137655077ecbabe2cd3d8416fd0121af21ef3ac42bf,A2,26200,26200,MEMORY,MEMORY,1.0,1.0,0.0,26200,MEMORY,1201,22,0,0.979193414611,0.979193414611,0.0,4.01908658899e-30,0,0,0,0,22,0,0,0,0,1,1,0,0,0,1,1,1,26300,26200,26200,0,0,,1,0,0,1
tractable_0939,MEMORY,stuck_bit,intermittent,1,1,26200,4100,tractable_family_6,development-validation,tractable_profile_0939,authorized_updates,5612251,120000,0:0:11800,0,0,2e388eb9316c5faea4439c5543a00e3f62006e1e8a9801bd15977f78f5f0ea67,not_applicable,948033,0.047,0.035,none,none,600,1400,66c6c845510003314c9b2a6bb76956f7dd3110345f52b7bb7cac0ce792160919,1,26200,-1,-1,26200,0,cfbfe48986a11e6af23d475c475cb3c6abbd514f75a6d687232469f376508dff,855a2d763950268e57f84137655077ecbabe2cd3d8416fd0121af21ef3ac42bf,A3,26200,26200,MEMORY,MEMORY,1.0,1.0,0.0,26200,MEMORY,1201,22,0,0.979193414611,0.979193414611,0.0,4.01908658899e-30,0,0,0,0,22,0,0,0,0,1,1,0,0,0,1,1,1,26300,26200,26200,0,0,,1,0,0,1
tractable_0940,MEMORY,stuck_bit,transient,2,0,28100,4600,tractable_family_6,development-validation,tractable_profile_0940,static_target,5612294,120000,0:0:11800,0,0,4591abe5e82e152f0e5af6492a690dbeadcd34bf562dc50724ba83e71f181e54,not_applicable,948112,0.094,0.065,none,none,600,1400,98748a60672ff48a7673a4e03ae1081a1b9496ae97b28fccfb101007756ed51a,1,28100,-1,-1,28100,0,24b24d98616908de9a0089930b65d0f3c24fa9d4fbdd7da53f631b334e67d188,beb5b92b0487d5aebca18aa16193b57d2c40e1d6a48de186e69d8e78c5df010c,A4,28100,28100,MEMORY,MEMORY,1.0,1.0,0.0,28100,MEMORY,1201,55,0,0.953089153466,0.953089153466,0.0,5.77820597079e-32,0,0,0,0,55,0,0,0,0,1,1,0,0,0,1,1,1,28200,28100,28100,0,0,,1,0,0,1
tractable_0940,MEMORY,stuck_bit,transient,2,0,28100,4600,tractable_family_6,development-validation,tractable_profile_0940,static_target,5612294,120000,0:0:11800,0,0,4591abe5e82e152f0e5af6492a690dbeadcd34bf562dc50724ba83e71f181e54,not_applicable,948112,0.094,0.065,none,none,600,1400,98748a60672ff48a7673a4e03ae1081a1b9496ae97b28fccfb101007756ed51a,1,28100,-1,-1,28100,0,24b24d98616908de9a0089930b65d0f3c24fa9d4fbdd7da53f631b334e67d188,beb5b92b0487d5aebca18aa16193b57d2c40e1d6a48de186e69d8e78c5df010c,A0,28100,28100,MEMORY,MEMORY,1.0,1.0,0.0,28100,MEMORY,1201,52,0,0.955587071868,0.955587071868,0.0,5.77820597079e-32,0,0,0,0,52,0,0,0,0,1,1,0,0,0,1,1,1,28200,28100,28100,0,0,,1,0,0,1
tractable_0940,MEMORY,stuck_bit,transient,2,0,28100,4600,tractable_family_6,development-validation,tractable_profile_0940,static_target,5612294,120000,0:0:11800,0,0,4591abe5e82e152f0e5af6492a690dbeadcd34bf562dc50724ba83e71f181e54,not_applicable,948112,0.094,0.065,none,none,600,1400,98748a60672ff48a7673a4e03ae1081a1b9496ae97b28fccfb101007756ed51a,1,28100,-1,-1,28100,0,24b24d98616908de9a0089930b65d0f3c24fa9d4fbdd7da53f631b334e67d188,beb5b92b0487d5aebca18aa16193b57d2c40e1d6a48de186e69d8e78c5df010c,A1,28100,28100,MEMORY,MEMORY,1.0,1.0,0.0,28100,MEMORY,1201,55,0,0.953089153466,0.953089153466,0.0,5.77820597079e-32,0,0,0,0,55,0,0,0,0,1,1,0,0,0,1,1,1,28200,28100,28100,0,0,,1,0,0,1
tractable_0940,MEMORY,stuck_bit,transient,2,0,28100,4600,tractable_family_6,development-validation,tractable_profile_0940,static_target,5612294,120000,0:0:11800,0,0,4591abe5e82e152f0e5af6492a690dbeadcd34bf562dc50724ba83e71f181e54,not_applicable,948112,0.094,0.065,none,none,600,1400,98748a60672ff48a7673a4e03ae1081a1b9496ae97b28fccfb101007756ed51a,1,28100,-1,-1,28100,0,24b24d98616908de9a0089930b65d0f3c24fa9d4fbdd7da53f631b334e67d188,beb5b92b0487d5aebca18aa16193b57d2c40e1d6a48de186e69d8e78c5df010c,A2,28100,28100,MEMORY,MEMORY,1.0,1.0,0.0,28100,MEMORY,1201,52,0,0.955587071868,0.955587071868,0.0,5.77820597079e-32,0,0,0,0,52,0,0,0,0,1,1,0,0,0,1,1,1,28200,28100,28100,0,0,,1,0,0,1
tractable_0940,MEMORY,stuck_bit,transient,2,0,28100,4600,tractable_family_6,development-validation,tractable_profile_0940,static_target,5612294,120000,0:0:11800,0,0,4591abe5e82e152f0e5af6492a690dbeadcd34bf562dc50724ba83e71f181e54,not_applicable,948112,0.094,0.065,none,none,600,1400,98748a60672ff48a7673a4e03ae1081a1b9496ae97b28fccfb101007756ed51a,1,28100,-1,-1,28100,0,24b24d98616908de9a0089930b65d0f3c24fa9d4fbdd7da53f631b334e67d188,beb5b92b0487d5aebca18aa16193b57d2c40e1d6a48de186e69d8e78c5df010c,A3,28100,28100,MEMORY,MEMORY,1.0,1.0,0.0,28100,MEMORY,1201,52,0,0.955587071868,0.955587071868,0.0,5.77820597079e-32,0,0,0,0,52,0,0,0,0,1,1,0,0,0,1,1,1,28200,28100,28100,0,0,,1,0,0,1
