run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,profile_semantic_sha256,configuration_sha256,initially_latent_stuck,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
current_0413,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_3,development-train,current_profile_0413,authorized_updates,1656,120000,0:0:6000,9690ea2f66a48e057ff42901d064eff12198602f88168bc1b27f476ae91cb3a4,bff9dfb747482372ff7a9ca08dc183ea68d670f91ba66e34a3d2eb4048a2759d,0,0,-1,-1,25900,25900,0.4764747619628906,e7b272f59c43a2b6cc5ff3513852b017bab034e2322325df3d85ee72382e8377,bae1b9aaa28783df518b59f7e702432969940de59bb2b82e3a3d5f7da080e4d0,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996064763383,0.996064763383,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0414,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_3,development-train,current_profile_0414,static_target,1657,120000,0:0:6000,8d8afdfcf9ef130c7154abbedff1c47cba18fd5be39e0d4d77765ad75674c8fe,74a95baef10fc8046fcb24e5be64c63e98223e62c5cdb005c9c12f6d5c548f67,0,0,-1,-1,26200,26200,0.480743408203125,8774600de7f7db0f68e1cf8a4d95e937c574641fcaf5810cd273f982493932a3,a91e1aab5307dd1be0d65bd9ea00c33949f8489dcca36241b389b1ed9f60311f,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996019310995,0.996019310995,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0414,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_3,development-train,current_profile_0414,static_target,1657,120000,0:0:6000,8d8afdfcf9ef130c7154abbedff1c47cba18fd5be39e0d4d77765ad75674c8fe,74a95baef10fc8046fcb24e5be64c63e98223e62c5cdb005c9c12f6d5c548f67,0,0,-1,-1,26200,26200,0.480743408203125,8774600de7f7db0f68e1cf8a4d95e937c574641fcaf5810cd273f982493932a3,a91e1aab5307dd1be0d65bd9ea00c33949f8489dcca36241b389b1ed9f60311f,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996019310995,0.996019310995,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0430,COMMUNICATION,delayed_update,transient,200,0,26200,13700,operating_family_3,development-train,current_profile_0430,static_target,1673,120000,0:0:6000,448b89ee6f221d97d59ceeac8410f92027e10a90aa320323f1e75d4d454533bf,5665317ed1101ce299ed9a82cdb94fe22b84338af4b04a0da91a4f53d83c0945,0,0,-1,26200,-1,26200,0,75cba6f8bf58e8975c427c7546dbde1f13e5f326d6a082560aadcc2a43ff5b83,86e5c406f92ac3c0664c7a3da6b08d6a44fa0ee906135f29e39764a0a26ce1ce,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0432,COMMUNICATION,delayed_update,intermittent,100,0,26800,9700,operating_family_3,development-train,current_profile_0432,static_target,1675,120000,0:0:6000,812829e9f1510db97329b4127fbbbfb6677fe841e72a46c54101055589e43a33,93c15dfe8092f5c0f2a6c5250d552a27a6ff086d84cec71b8e03e65e7890b8d9,0,0,-1,26800,-1,26800,0,ad13091c12512a4d110d3d34ee8ead4bbf24588fd01f5b16f91a63949e1aba1d,658d3030bbd5f76d97f3261362f434bde7385c14c0828bacda55ec64d3d03331,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26800,26800,0,0,A,0,0,0,0
current_0436,COMMUNICATION,delayed_update,permanent,200,0,25600,13700,operating_family_3,development-train,current_profile_0436,static_target,1679,120000,0:0:6000,bceb979e6665bf441bcd27914805bf3cf7c296433c49c4cffbec9c89fc392d30,00e0533bf3b486f2f08ac220d4383e03a5efc8a3c6769a01a75f7696f102dc0e,0,0,-1,25600,-1,25600,0,761a110db48fc636750b59214cbcc5900e1a4e4827ea47dc2f0365896812e7f7,b16650032a011a27e92bb73cf52459cc1baadda92b3eb664479cc1120bc0c9a2,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,49900,25600,25600,1,0,A,0,0,0,0
current_0438,COMMUNICATION,dropped_update,transient,1,0,26200,9700,operating_family_3,development-train,current_profile_0438,static_target,1681,120000,0:0:6000,5cbca201f1c15c560f6b03ca86dbe3c7a95bfc08539ec78748e664a2e85cc95d,d294eeb308c21d384f9ec8c45e440ae4f7f4e28be97ef51f6643259375b1f4ca,0,0,-1,26200,-1,26200,0,dfe0a868b204d459758419bd8ae886a3423123f79f36314b31cf0f5185d887c0,cb50aec2d5f395ed91280af9896f004328f21af1730f3c800c4c1493f56f0fc3,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0444,COMMUNICATION,dropped_update,permanent,1,0,25600,9700,operating_family_3,development-train,current_profile_0444,static_target,1687,120000,0:0:6000,c5728d7dd257fb958983f341e225e43991db70708b5ebdd6b223b56fc2b72833,c4048f4d3761120a6823c02343646e7ac061d466f70871f7d39820e3e01d2b3b,0,0,-1,25600,-1,25600,0,c44c8769132cca3b71cf9a7ba75bca0b6e47a0a88f68773db6291f31757df0ec,e749de5094a4b75e955355b42977db56d7711578c74f384d29769d3bfcbaa181,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25600,25600,0,0,A,0,0,0,0
current_0450,COMMUNICATION,replayed_sample,intermittent,100,0,25000,9700,operating_family_3,development-train,current_profile_0450,static_target,1693,120000,0:0:6000,b716b7102b403096953014892d31084f0a1a31aa5804e1131dba12b02d377588,2e9e16208b5a1f19b9031bed549ad526b344b9de0c558042cf5d869b036d3738,0,0,-1,25000,-1,25000,0,74846dff25fe1ae2d8175cdaae19372db95e576985f4e8582023a61100fb4fe1,520a65568cbae888869cbf59eaec65173e43cdccbbecbc06221e953035602a85,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25000,25000,0,0,A,0,0,0,0
current_0456,ACTUATOR,pump_degraded,transient,0.968,0,26800,9700,operating_family_3,development-train,current_profile_0456,static_target,1699,120000,0:0:6000,dd167462662552e9f31f8cf41e70105891422fd66fd09e8bbace3c28a9c47c10,fb521d5bb73098610e8b21126471a6f18f67180523127988f5d4f14c076dd41f,0,0,-1,-1,-1,26800,0,3428ff224d3122c5115606f346e484abd6888d41d41f0368f56461a2325c0472,0b127a7860edd35bed23ae0e540e882fd1cdc8b6fec717738615247de75e585f,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26900,26900,26900,1,0,A,0,0,0,0
current_0458,ACTUATOR,pump_degraded,intermittent,0.968,0,25000,18500,operating_family_3,development-train,current_profile_0458,static_target,1701,120000,0:0:6000,a6f811801bacfe52ad282efc9ed7b5c90e0455d56238f15625bf3c29d5f08c05,f5f1bf8537729fcf394905532022dc1c364578748e597cae5f1f2b001d67f9d1,0,0,-1,-1,-1,25000,0,ad619e9dcac502b51b69b5f97b4b785898639278b2a3051407dbaa4af38dcce5,0daab999c577a0d442a420d0065980856c194f458c1d61b0a20c2231ba09f364,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25100,25100,25100,1,0,A,0,0,0,0
current_0460,ACTUATOR,pump_degraded,permanent,0.968,0,25600,13700,operating_family_3,development-train,current_profile_0460,static_target,1703,120000,0:0:6000,bbda0e18375a7c3cffd27a2c869c749296ead62d798d0dd4c27cf8096703f9c2,e53e91c54653be6c7c8f0cff7c3c859366fc56d2c6be535c60a8896a6781ce26,0,0,-1,-1,-1,25600,0,6db154401972efb0fabf52166c87c78954f698c083466388d6f89a059132d15d,6d4e222aabc9f8c85d544a8ade8ad4210868cba104a7953aa4b9589382a00f49,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25700,25700,25700,1,0,A,0,0,0,0
current_0528,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_4,development-validation,current_profile_0528,static_target,1785,120000,0:0:6000,7b34c2a06347a9bbc2dd81aa62331b13e0cce344c04ad09c9095a8f9a117ab1c,68435623735e6cac3c5cbd57af55c9f27b1ffc2fd8f449a6292add21a54e614d,0,0,-1,-1,25900,25900,0.47613525390625,941e09d5c36b138f1b20b31a39e389522ba362bb1de02144842711d29b79353e,f74950706304d2c2c993458ade4723f4ace8277165a60fe776782ebced39c965,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996043586789,0.996043586789,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0528,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_4,development-validation,current_profile_0528,static_target,1785,120000,0:0:6000,7b34c2a06347a9bbc2dd81aa62331b13e0cce344c04ad09c9095a8f9a117ab1c,68435623735e6cac3c5cbd57af55c9f27b1ffc2fd8f449a6292add21a54e614d,0,0,-1,-1,25900,25900,0.47613525390625,941e09d5c36b138f1b20b31a39e389522ba362bb1de02144842711d29b79353e,f74950706304d2c2c993458ade4723f4ace8277165a60fe776782ebced39c965,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996043586789,0.996043586789,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0529,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_4,development-validation,current_profile_0529,authorized_updates,1786,120000,0:0:6000,4bab8619734ee2138a7d3222ad9c95d74333950dc2f34526dd53e90433f79972,3537b889805597d359feb469cee43608571faacbed52c0cfa34ee454c7098d21,0,0,-1,-1,26200,26200,0.4788703918457031,d69120f274c70220a232be924873b702fb2c3e6fe6301554ae8171d387bf550d,c34f39292ef5768f68c85d12da31ab725911c2bda2b716d60115ef933a1b2085,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996033596784,0.996033596784,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0529,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_4,development-validation,current_profile_0529,authorized_updates,1786,120000,0:0:6000,4bab8619734ee2138a7d3222ad9c95d74333950dc2f34526dd53e90433f79972,3537b889805597d359feb469cee43608571faacbed52c0cfa34ee454c7098d21,0,0,-1,-1,26200,26200,0.4788703918457031,d69120f274c70220a232be924873b702fb2c3e6fe6301554ae8171d387bf550d,c34f39292ef5768f68c85d12da31ab725911c2bda2b716d60115ef933a1b2085,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996033596784,0.996033596784,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0536,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_4,development-validation,current_profile_0536,static_target,1793,120000,0:0:6000,41923f926ced17ec7917aa0bdbaaca2d61299a4e6cb845f224e159ad5b58c924,933d843ece56d55be28bda80a06bd95d911e3db90e134a07c8043e0a6a5ca23b,0,0,-1,-1,25900,25900,0.4751014709472656,442c5fa7062ea6ad1f3e5b63d33152f10d2aafab7face3886cba48bd6c25f42d,d285e40cb55a26d914dad0017977d6869b47a3041cee38592e2b3c80b95723a2,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996051888282,0.996051888282,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0536,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_4,development-validation,current_profile_0536,static_target,1793,120000,0:0:6000,41923f926ced17ec7917aa0bdbaaca2d61299a4e6cb845f224e159ad5b58c924,933d843ece56d55be28bda80a06bd95d911e3db90e134a07c8043e0a6a5ca23b,0,0,-1,-1,25900,25900,0.4751014709472656,442c5fa7062ea6ad1f3e5b63d33152f10d2aafab7face3886cba48bd6c25f42d,d285e40cb55a26d914dad0017977d6869b47a3041cee38592e2b3c80b95723a2,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996051888282,0.996051888282,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0537,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_4,development-validation,current_profile_0537,authorized_updates,1794,120000,0:0:6000,2cb716a3ff49e4d8a0ffc98bc4bddb7222940f2da4fb6bc7c6eb3dc77db9e014,7a3586b77c85a7d0e2b2c69434b0b5e106fbed1c9f7c2bcb7a355773658a0251,0,0,-1,-1,26200,26200,0.47888946533203125,a6d61c2439722ae4069e9ed0d18a0f981dcf1323e1e2140364f091a288ae6483,86b55838f587253a49e1fa74f51b975dd6021a4ef6440309a32c7fd9afc11c93,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996073438817,0.996073438817,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0537,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_4,development-validation,current_profile_0537,authorized_updates,1794,120000,0:0:6000,2cb716a3ff49e4d8a0ffc98bc4bddb7222940f2da4fb6bc7c6eb3dc77db9e014,7a3586b77c85a7d0e2b2c69434b0b5e106fbed1c9f7c2bcb7a355773658a0251,0,0,-1,-1,26200,26200,0.47888946533203125,a6d61c2439722ae4069e9ed0d18a0f981dcf1323e1e2140364f091a288ae6483,86b55838f587253a49e1fa74f51b975dd6021a4ef6440309a32c7fd9afc11c93,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996073438817,0.996073438817,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0540,SENSOR_CONTROL,sensor_interface_intermittent,transient,0.5,0,24700,9700,operating_family_4,development-validation,current_profile_0540,static_target,1797,120000,0:0:6000,1f71abeccba27e21a38d9047c9383be7483c69b0b40b2d56f828119311f587d6,a10c9437a81f044e463afb5cc71e0a350ad0c1ed37b2949fa70fcd6c41d71c18,0,0,-1,-1,24800,24800,0.3798332214355469,1a268663390945da08180fe7ac35a2718bc21405c688cea8fb86c52ded8ba5f3,1669938f7d2c95e77406e3e6392e0f552126655026f78eef93ea8bcd69e9fb38,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25600,24700,24700,1,0,A,0,0,0,0
current_0544,SENSOR_CONTROL,sensor_interface_intermittent,intermittent,0.5,0,25900,13700,operating_family_4,development-validation,current_profile_0544,static_target,1801,120000,0:0:6000,0c530a19100442b3746be49296fbc576fbaf649b4e1ebd2c309d8d4bfe51f8a9,a883c047eac00aef143fd697c319a5826c7d42150a7bc99ac38982507b65d270,0,0,-1,-1,26000,26000,0.379791259765625,3e04960f4215e8b12f98cf5085cb1754f587f3813ea8076c631c9cc4a8cf7b95,d092fcc7810d620299424ca9d4638d275ce396168214e29f54481a23b8f29fb9,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26800,25900,25900,1,0,A,0,0,0,0
current_0548,SENSOR_CONTROL,sensor_interface_intermittent,permanent,0.5,0,24700,18500,operating_family_4,development-validation,current_profile_0548,static_target,1805,120000,0:0:6000,8d2860aadf725a7c8523f4120077bf4e415f2b7724d1d6fb6543f40cea56f8fb,79d24caac669cb601b0fb1faadd27e964cf645b7f0ff96de5ac4c459afda1ef9,0,0,-1,-1,24800,24800,0.3798370361328125,2cb274b51287a5e4b056620375f7520d06fce83151f87e93f08d634600d92bb2,8bf64a4e7437b3f98875e4ec7b55318ed78cc0c63a53b252d1ffa6ec72d73958,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25600,24700,24700,1,0,A,0,0,0,0
current_0552,COMMUNICATION,delayed_update,transient,100,0,25900,9700,operating_family_4,development-validation,current_profile_0552,static_target,1809,120000,0:0:6000,93e9bd53d8c15c30649b57ac3be4d2f757eed0dc2817eaf32f037da991a62f9f,2f21b695bbabc1c6a74ab9b67190e2d74b8b6887f56a2943c9b6593970ce5ca1,0,0,-1,25900,-1,25900,0,cd5e7ea37904d802264320d8746acbec7900152d984a97544d72d7cf3132862f,d18390500b4bb82a178235f38f9fd570976ee4b9f8c6572a6b2358195626d1ed,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25900,25900,0,0,A,0,0,0,0
current_0556,COMMUNICATION,delayed_update,intermittent,200,0,24700,13700,operating_family_4,development-validation,current_profile_0556,static_target,1813,120000,0:0:6000,52e4be94b3c886d792a6f35a1287d65aefc7b8e852e28895d32e34e33238f07f,591e1aad1b038bc488c9104fb15ca8aacd67817251d3f946ae276281d1eacef6,0,0,-1,24700,-1,24700,0,30f7d18b933f02431681b4bcc361e6645c97495f6bfbd3264bf3e0a530d57621,48800141d214a89d1683dec178433179dcfe510f058a18aeb1240578da08a7b3,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,24700,24700,0,0,A,0,0,0,0
current_0558,COMMUNICATION,delayed_update,permanent,100,0,25300,9700,operating_family_4,development-validation,current_profile_0558,static_target,1815,120000,0:0:6000,745ed6bb294c3077ca08d5e0041b5c281b0589dcadb59b4f371d8313d579f603,d7271a6de8e3cc64ebecb669025f4559397c995387125bb023825921739f8152,0,0,-1,25300,-1,25300,0,3533f62e2a6d4af7f222345edccd16bc9c453ddb74a65795c016b99c65407df7,14dbbd05454abbf4ac377987470e235f684f8ac71913cde64b2b98e44d4cdc7b,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,52100,25300,25300,1,0,A,0,0,0,0
current_0564,COMMUNICATION,dropped_update,intermittent,1,0,24700,9700,operating_family_4,development-validation,current_profile_0564,static_target,1821,120000,0:0:6000,8ea6b48b079bcdbf4363bd67912d1693d68b69907130bd04aad1a19501d3dc26,6e5eccad2995b640d2749d5117cb03d80e7091f69fed66908ab9c856af834df9,0,0,-1,24700,-1,24700,0,ed966c349a3829d47c6927ca74947fb5b00ab2ff4950e25ad49d1ce411fcb593,6094483b5ea1f4fa223e2e1a2b7e342bedda6b19f21a77f4c929ea93a4b4a98a,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,24700,24700,0,0,A,0,0,0,0
current_0570,COMMUNICATION,replayed_sample,transient,100,0,26500,9700,operating_family_4,development-validation,current_profile_0570,static_target,1827,120000,0:0:6000,d787b21eee6864fac4c18317409d254d48e8c57ca0c5d6b4b9266b5cb2fae7f8,691d35c4d857c1c12142a09c62b8c5868b5a66af937d94715bbf1845a63cbedd,0,0,-1,26500,-1,26500,0,89e7bbe1c51fb3007e504870edc362bd9f2e7e8d21a84d5110dcc4bb7d74009f,b56d874d150cff8a802bc40cb89d5a8437fea8e0d6f29b9b06ad194cdd675312,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26500,26500,0,0,A,0,0,0,0
current_0576,COMMUNICATION,replayed_sample,permanent,100,0,25900,9700,operating_family_4,development-validation,current_profile_0576,static_target,1833,120000,0:0:6000,19dd9f499167bd23b9982812e9bc725ecec5ddbe5dce4b4908f25602048a2bd1,6ce84d9eb754b05378eca42e5210498efae05c2f97bb9c94e8590f82cfec61f1,0,0,-1,25900,-1,25900,0,e455d895adef54577a2122035fcb25c6d8e8d7571516c4348575b554fbc72b63,a511cf013b28f65e9ad5d4a0b9beab89854396b4f2f99dd131de07bffe560245,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,52000,25900,25900,1,0,A,0,0,0,0
current_0651,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_5,development-validation,current_profile_0651,authorized_updates,1922,120000,0:0:6000,ecc0cf1c2c6706562565f9186fc8db937532c2f7fdd6c38a5b427016a6d9629f,dc23a0869cd7e85d9cfd7d7405fd1730338cc4b89d5c5fabbda2d87078dda00e,0,0,-1,-1,25900,25900,0.4805030822753906,87224816cbaa313a817423ee197ab6bd7e30c802503d5d554d8895c407b1cc4b,197abca53332ef7e33cb84e42b69be5681ac80e800abe64edc46aa7381f60acc,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.994506119581,0.994506119581,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0651,SENSOR_CONTROL,sensor_bias,transient,-1.2,0,25900,9700,operating_family_5,development-validation,current_profile_0651,authorized_updates,1922,120000,0:0:6000,ecc0cf1c2c6706562565f9186fc8db937532c2f7fdd6c38a5b427016a6d9629f,dc23a0869cd7e85d9cfd7d7405fd1730338cc4b89d5c5fabbda2d87078dda00e,0,0,-1,-1,25900,25900,0.4805030822753906,87224816cbaa313a817423ee197ab6bd7e30c802503d5d554d8895c407b1cc4b,197abca53332ef7e33cb84e42b69be5681ac80e800abe64edc46aa7381f60acc,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.994506119581,0.994506119581,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0652,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_5,development-validation,current_profile_0652,static_target,1923,120000,0:0:6000,d2f395b441a3a148a93eb8913b8dea347b54cc59250f795321a357891a3442d8,61ca03e3d1f737a0ac93c8b77cecc4da4b013a14edbb23bf73b239a93ad6f06f,0,0,-1,-1,26200,26200,0.4753990173339844,bdbdededa24233832653d495b9d10734eef16e301dbf949ba587cef5076ab177,6660a00e5f5a9fe2397b9c51732cd6d0dba3fd57bf6625c0759c3e68d99f310c,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996012291444,0.996012291444,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0652,SENSOR_CONTROL,sensor_bias,transient,1.2,0,26200,13700,operating_family_5,development-validation,current_profile_0652,static_target,1923,120000,0:0:6000,d2f395b441a3a148a93eb8913b8dea347b54cc59250f795321a357891a3442d8,61ca03e3d1f737a0ac93c8b77cecc4da4b013a14edbb23bf73b239a93ad6f06f,0,0,-1,-1,26200,26200,0.4753990173339844,bdbdededa24233832653d495b9d10734eef16e301dbf949ba587cef5076ab177,6660a00e5f5a9fe2397b9c51732cd6d0dba3fd57bf6625c0759c3e68d99f310c,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996012291444,0.996012291444,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
