partition,method,chain,model,sign,runs,faulty_runs,benign_runs,detected,coverage,macro_coverage,silent_plant,benign_false_alarms,benign_false_alarm_rate,precision,recall,latency_median_ms,latency_p95_ms,localized,localization_coverage,correct_localizations,wrong_localizations,localization_accuracy,macro_localization_accuracy,accuracy_when_localized,wrong_localization_rate,unknown,unknown_rate,localized_before_plant,preinjection_alarm_runs,propagation_supported_runs,control_effect_runs,coverage_given_control_effect,actuator_effect_runs,coverage_given_actuator_effect,plant_manifestation_runs,coverage_given_plant_manifestation,pre_plant_alarms,same_plant_alarms,post_plant_alarms,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_runs,high_localization_conflict_runs
development-train,A2,ALL,sensor_bias_ramp,ALL,156,156,0,144,0.9230769230769231,0.9230769230769231,12,0,,1.0,0.9230769230769231,35750.0,56700.0,144,1.0,144,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,84,0.8571428571428571,84,0.8571428571428571,84,0.8571428571428571,0,0,72,0.6405560467326282,0.6405560467326282,0.0,0.0,0,0
development-train,A2,ALL,sensor_bias_ramp,positive,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35250.0,56645.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6384839215001666,0.6384839215001666,0.0,0.0,0,0
development-train,A2,ALL,sensor_bias_ramp,negative,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35800.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6426281719650897,0.6426281719650897,0.0,0.0,0,0
development-train,A2,primary,ALL,ALL,156,156,0,141,0.9038461538461539,0.9038461538461539,13,0,,1.0,0.9038461538461539,21700.0,51400.0,141,1.0,141,0,1.0,1.0,1.0,0.0,0,0.0,12,0,0,156,0.9038461538461539,156,0.9038461538461539,152,0.9144736842105263,12,50,77,0.7289483537612756,0.7289483537612756,0.0,0.0,0,0
development-train,A2,primary,ALL,positive,96,96,0,84,0.875,0.875,10,0,,1.0,0.875,450.0,51200.0,84,1.0,84,0,1.0,1.0,1.0,0.0,0,0.0,12,0,0,96,0.875,96,0.875,92,0.8913043478260869,12,29,41,0.7060202899063125,0.7060202899063125,0.0,0.0,0,0
development-train,A2,primary,ALL,negative,60,60,0,57,0.95,0.95,3,0,,1.0,0.95,30600.0,54800.0,57,1.0,57,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,60,0.95,60,0.95,60,0.95,0,21,36,0.7656332559292167,0.7656332559292167,0.0,0.0,0,0
development-train,A2,primary,sensor_bias,ALL,48,48,0,39,0.8125,0.8125,9,0,,1.0,0.8125,100.0,100.0,39,1.0,39,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,48,0.8125,48,0.8125,48,0.8125,0,38,1,0.992665747261125,0.992665747261125,0.0,0.0,0,0
development-train,A2,primary,sensor_bias,positive,24,24,0,18,0.75,0.75,6,0,,1.0,0.75,100.0,129.99999999999972,18,1.0,18,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,0.75,24,0.75,24,0.75,0,17,1,0.992871037711625,0.992871037711625,0.0,0.0,0,0
development-train,A2,primary,sensor_bias,negative,24,24,0,21,0.875,0.875,3,0,,1.0,0.875,100.0,100.0,21,1.0,21,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,0.875,24,0.875,24,0.875,0,21,0,0.992460456810625,0.992460456810625,0.0,0.0,0,0
development-train,A2,primary,sensor_interface_intermittent,ALL,36,36,0,30,0.8333333333333334,0.8333333333333334,4,0,,1.0,0.8333333333333334,100.0,700.0,30,1.0,30,0,1.0,1.0,1.0,0.0,0,0.0,12,0,0,36,0.8333333333333334,36,0.8333333333333334,32,0.875,12,12,4,0.6134444615654722,0.6134444615654722,0.0,0.0,0,0
development-train,A2,primary,sensor_interface_intermittent,positive,36,36,0,30,0.8333333333333334,0.8333333333333334,4,0,,1.0,0.8333333333333334,100.0,700.0,30,1.0,30,0,1.0,1.0,1.0,0.0,0,0.0,12,0,0,36,0.8333333333333334,36,0.8333333333333334,32,0.875,12,12,4,0.6134444615654722,0.6134444615654722,0.0,0.0,0,0
development-train,A2,primary,sensor_bias_ramp,ALL,72,72,0,72,1.0,1.0,0,0,,1.0,1.0,35750.0,54745.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,72,1.0,72,1.0,72,1.0,0,0,72,0.6108887041926111,0.6108887041926111,0.0,0.0,0,0
development-train,A2,primary,sensor_bias_ramp,positive,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35250.0,51325.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,36,1.0,36,1.0,36,1.0,0,0,36,0.6073622863769444,0.6073622863769444,0.0,0.0,0,0
development-train,A2,primary,sensor_bias_ramp,negative,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35800.0,54800.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,36,1.0,36,1.0,36,1.0,0,0,36,0.6144151220082777,0.6144151220082777,0.0,0.0,0,0
development-train,A2,reference,ALL,ALL,168,168,0,153,0.9107142857142857,0.9107142857142857,0,0,,1.0,0.9107142857142857,700.0,56700.0,153,1.0,153,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.7200440204087857,0.7200440204087857,0.0,0.0,0,0
development-train,A2,reference,ALL,positive,96,96,0,84,0.875,0.875,0,0,,1.0,0.875,600.0,56600.0,84,1.0,84,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.7071152132980625,0.7071152132980625,0.0,0.0,0,0
development-train,A2,reference,ALL,negative,72,72,0,69,0.9583333333333334,0.9583333333333334,0,0,,1.0,0.9583333333333334,21000.0,56700.0,69,1.0,69,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.73728242988975,0.73728242988975,0.0,0.0,0,0
development-train,A2,reference,sensor_bias,ALL,48,48,0,40,0.8333333333333334,0.8333333333333334,0,0,,1.0,0.8333333333333334,100.0,300.0,40,1.0,40,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.9931780586488334,0.9931780586488334,0.0,0.0,0,0
development-train,A2,reference,sensor_bias,positive,24,24,0,19,0.7916666666666666,0.7916666666666666,0,0,,1.0,0.7916666666666666,100.0,300.0,19,1.0,19,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.9933516262865416,0.9933516262865416,0.0,0.0,0,0
development-train,A2,reference,sensor_bias,negative,24,24,0,21,0.875,0.875,0,0,,1.0,0.875,100.0,300.0,21,1.0,21,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.993004491011125,0.993004491011125,0.0,0.0,0,0
development-train,A2,reference,sensor_interface_intermittent,ALL,36,36,0,29,0.8055555555555556,0.8055555555555556,0,0,,1.0,0.8055555555555556,300.0,859.9999999999998,29,1.0,29,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6135415141913889,0.6135415141913889,0.0,0.0,0,0
development-train,A2,reference,sensor_interface_intermittent,positive,36,36,0,29,0.8055555555555556,0.8055555555555556,0,0,,1.0,0.8055555555555556,300.0,859.9999999999998,29,1.0,29,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6135415141913889,0.6135415141913889,0.0,0.0,0,0
development-train,A2,reference,sensor_bias_ramp,ALL,72,72,0,72,1.0,1.0,0,0,,1.0,1.0,35650.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6108407477499167,0.6108407477499167,0.0,0.0,0,0
development-train,A2,reference,sensor_bias_ramp,positive,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35650.0,56800.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6098646370790833,0.6098646370790833,0.0,0.0,0,0
development-train,A2,reference,sensor_bias_ramp,negative,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,36250.0,56700.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.61181685842075,0.61181685842075,0.0,0.0,0,0
development-train,A2,common_mode,ALL,ALL,12,12,0,0,0.0,0.0,12,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,12,0.0,12,0.0,12,0.0,0,0,0,0.996851895869,0.996851895869,0.0,0.0,0,0
development-train,A2,common_mode,ALL,positive,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996929438766,0.996929438766,0.0,0.0,0,0
development-train,A2,common_mode,ALL,negative,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996774352972,0.996774352972,0.0,0.0,0,0
development-train,A2,common_mode,sensor_bias_ramp,ALL,12,12,0,0,0.0,0.0,12,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,12,0.0,12,0.0,12,0.0,0,0,0,0.996851895869,0.996851895869,0.0,0.0,0,0
development-train,A2,common_mode,sensor_bias_ramp,positive,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996929438766,0.996929438766,0.0,0.0,0,0
development-train,A2,common_mode,sensor_bias_ramp,negative,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996774352972,0.996774352972,0.0,0.0,0,0
development-train,A3,ALL,ALL,ALL,336,336,0,312,0.9285714285714286,0.9285714285714286,16,0,,1.0,0.9285714285714286,450.0,54745.0,312,1.0,312,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,168,0.8928571428571429,168,0.8928571428571429,164,0.9024390243902439,13,59,76,0.7337852215123214,0.7337852215123214,0.0,0.0,0,0
development-train,A3,ALL,ALL,positive,198,198,0,180,0.9090909090909091,0.9090909090909091,10,0,,1.0,0.9090909090909091,400.0,51300.0,180,1.0,180,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,102,0.8823529411764706,102,0.8823529411764706,98,0.8979591836734694,13,35,40,0.7150494307181414,0.7150494307181414,0.0,0.0,0,0
development-train,A3,ALL,ALL,negative,138,138,0,132,0.9565217391304348,0.9565217391304348,6,0,,1.0,0.9565217391304348,21400.0,54845.0,132,1.0,132,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,66,0.9090909090909091,66,0.9090909090909091,66,0.9090909090909091,0,24,36,0.760667008303971,0.760667008303971,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias,ALL,96,96,0,94,0.9791666666666666,0.9791666666666666,1,0,,1.0,0.9791666666666666,100.0,100.0,94,1.0,94,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,48,0.9791666666666666,48,0.9791666666666666,48,0.9791666666666666,0,47,0,0.9921843114722396,0.9921843114722396,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias,positive,48,48,0,46,0.9583333333333334,0.9583333333333334,1,0,,1.0,0.9583333333333334,100.0,100.0,46,1.0,46,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,0.9583333333333334,24,0.9583333333333334,24,0.9583333333333334,0,23,0,0.9922805090273333,0.9922805090273333,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias,negative,48,48,0,48,1.0,1.0,0,0,,1.0,1.0,100.0,100.0,48,1.0,48,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,1.0,24,1.0,24,1.0,0,24,0,0.9920881139171458,0.9920881139171458,0.0,0.0,0,0
development-train,A3,ALL,sensor_interface_intermittent,ALL,72,72,0,62,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,300.0,794.9999999999995,62,1.0,62,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6131746801648195,0.6131746801648195,0.0,0.0,0,0
development-train,A3,ALL,sensor_interface_intermittent,positive,72,72,0,62,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,300.0,794.9999999999995,62,1.0,62,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6131746801648195,0.6131746801648195,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias_ramp,ALL,156,156,0,144,0.9230769230769231,0.9230769230769231,12,0,,1.0,0.9230769230769231,35750.0,56700.0,144,1.0,144,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,84,0.8571428571428571,84,0.8571428571428571,84,0.8571428571428571,0,0,72,0.6405560467326282,0.6405560467326282,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias_ramp,positive,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35250.0,56645.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6384839215001666,0.6384839215001666,0.0,0.0,0,0
development-train,A3,ALL,sensor_bias_ramp,negative,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35800.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6426281719650897,0.6426281719650897,0.0,0.0,0,0
development-train,A3,primary,ALL,ALL,156,156,0,150,0.9615384615384616,0.9615384615384616,4,0,,1.0,0.9615384615384616,650.0,51355.0,150,1.0,150,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,156,0.9615384615384616,156,0.9615384615384616,152,0.9736842105263158,13,59,76,0.7287015544821923,0.7287015544821923,0.0,0.0,0,0
development-train,A3,primary,ALL,positive,96,96,0,90,0.9375,0.9375,4,0,,1.0,0.9375,300.0,51200.0,90,1.0,90,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,96,0.9375,96,0.9375,92,0.9565217391304348,13,35,40,0.705752342529,0.705752342529,0.0,0.0,0,0
development-train,A3,primary,ALL,negative,60,60,0,60,1.0,1.0,0,0,,1.0,1.0,26100.0,54800.0,60,1.0,60,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,60,1.0,60,1.0,60,1.0,0,24,36,0.7654202936073,0.7654202936073,0.0,0.0,0,0
development-train,A3,primary,sensor_bias,ALL,48,48,0,47,0.9791666666666666,0.9791666666666666,1,0,,1.0,0.9791666666666666,100.0,100.0,47,1.0,47,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,48,0.9791666666666666,48,0.9791666666666666,48,0.9791666666666666,0,47,0,0.9920301424250416,0.9920301424250416,0.0,0.0,0,0
development-train,A3,primary,sensor_bias,positive,24,24,0,23,0.9583333333333334,0.9583333333333334,1,0,,1.0,0.9583333333333334,100.0,100.0,23,1.0,23,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,0.9583333333333334,24,0.9583333333333334,24,0.9583333333333334,0,23,0,0.99213223384425,0.99213223384425,0.0,0.0,0,0
development-train,A3,primary,sensor_bias,negative,24,24,0,24,1.0,1.0,0,0,,1.0,1.0,100.0,100.0,24,1.0,24,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,1.0,24,1.0,24,1.0,0,24,0,0.9919280510058334,0.9919280510058334,0.0,0.0,0,0
development-train,A3,primary,sensor_interface_intermittent,ALL,36,36,0,31,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,100.0,700.0,31,1.0,31,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6132224711375556,0.6132224711375556,0.0,0.0,0,0
development-train,A3,primary,sensor_interface_intermittent,positive,36,36,0,31,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,100.0,700.0,31,1.0,31,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6132224711375556,0.6132224711375556,0.0,0.0,0,0
development-train,A3,primary,sensor_bias_ramp,ALL,72,72,0,72,1.0,1.0,0,0,,1.0,1.0,35750.0,54745.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,72,1.0,72,1.0,72,1.0,0,0,72,0.6108887041926111,0.6108887041926111,0.0,0.0,0,0
development-train,A3,primary,sensor_bias_ramp,positive,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35250.0,51325.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,36,1.0,36,1.0,36,1.0,0,0,36,0.6073622863769444,0.6073622863769444,0.0,0.0,0,0
development-train,A3,primary,sensor_bias_ramp,negative,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35800.0,54800.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,36,1.0,36,1.0,36,1.0,0,0,36,0.6144151220082777,0.6144151220082777,0.0,0.0,0,0
development-train,A3,reference,ALL,ALL,168,168,0,162,0.9642857142857143,0.9642857142857143,0,0,,1.0,0.9642857142857143,400.0,56695.0,162,1.0,162,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.7197152927291072,0.7197152927291072,0.0,0.0,0,0
development-train,A3,reference,ALL,positive,96,96,0,90,0.9375,0.9375,0,0,,1.0,0.9375,400.0,56600.0,90,1.0,90,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.7067290184042917,0.7067290184042917,0.0,0.0,0,0
development-train,A3,reference,ALL,negative,72,72,0,72,1.0,1.0,0,0,,1.0,1.0,10650.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.7370303251621945,0.7370303251621945,0.0,0.0,0,0
development-train,A3,reference,sensor_bias,ALL,48,48,0,47,0.9791666666666666,0.9791666666666666,0,0,,1.0,0.9791666666666666,100.0,100.0,47,1.0,47,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.9923384805194375,0.9923384805194375,0.0,0.0,0,0
development-train,A3,reference,sensor_bias,positive,24,24,0,23,0.9583333333333334,0.9583333333333334,0,0,,1.0,0.9583333333333334,100.0,100.0,23,1.0,23,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.9924287842104167,0.9924287842104167,0.0,0.0,0,0
development-train,A3,reference,sensor_bias,negative,24,24,0,24,1.0,1.0,0,0,,1.0,1.0,100.0,100.0,24,1.0,24,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.9922481768284583,0.9922481768284583,0.0,0.0,0,0
development-train,A3,reference,sensor_interface_intermittent,ALL,36,36,0,31,0.8611111111111112,0.8611111111111112,0,0,,1.0,0.8611111111111112,300.0,850.0,31,1.0,31,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6131268891920834,0.6131268891920834,0.0,0.0,0,0
development-train,A3,reference,sensor_interface_intermittent,positive,36,36,0,31,0.8611111111111112,0.8611111111111112,0,0,,1.0,0.8611111111111112,300.0,850.0,31,1.0,31,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6131268891920834,0.6131268891920834,0.0,0.0,0,0
development-train,A3,reference,sensor_bias_ramp,ALL,72,72,0,72,1.0,1.0,0,0,,1.0,1.0,35650.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6108407477499167,0.6108407477499167,0.0,0.0,0,0
development-train,A3,reference,sensor_bias_ramp,positive,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,35650.0,56800.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.6098646370790833,0.6098646370790833,0.0,0.0,0,0
development-train,A3,reference,sensor_bias_ramp,negative,36,36,0,36,1.0,1.0,0,0,,1.0,1.0,36250.0,56700.0,36,1.0,36,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,,0,,0,,0,0,0,0.61181685842075,0.61181685842075,0.0,0.0,0,0
development-train,A3,common_mode,ALL,ALL,12,12,0,0,0.0,0.0,12,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,12,0.0,12,0.0,12,0.0,0,0,0,0.996851895869,0.996851895869,0.0,0.0,0,0
development-train,A3,common_mode,ALL,positive,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996929438766,0.996929438766,0.0,0.0,0,0
development-train,A3,common_mode,ALL,negative,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996774352972,0.996774352972,0.0,0.0,0,0
development-train,A3,common_mode,sensor_bias_ramp,ALL,12,12,0,0,0.0,0.0,12,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,12,0.0,12,0.0,12,0.0,0,0,0,0.996851895869,0.996851895869,0.0,0.0,0,0
development-train,A3,common_mode,sensor_bias_ramp,positive,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996929438766,0.996929438766,0.0,0.0,0,0
development-train,A3,common_mode,sensor_bias_ramp,negative,6,6,0,0,0.0,0.0,6,0,,,0.0,,,0,,0,0,,,,,0,,0,0,0,6,0.0,6,0.0,6,0.0,0,0,0,0.996774352972,0.996774352972,0.0,0.0,0,0
development-train,A4,ALL,ALL,ALL,336,336,0,312,0.9285714285714286,0.9285714285714286,16,0,,1.0,0.9285714285714286,450.0,54745.0,312,1.0,312,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,168,0.8928571428571429,168,0.8928571428571429,164,0.9024390243902439,13,59,76,0.7337852215123214,0.7337852215123214,0.0,0.0,0,0
development-train,A4,ALL,ALL,positive,198,198,0,180,0.9090909090909091,0.9090909090909091,10,0,,1.0,0.9090909090909091,400.0,51300.0,180,1.0,180,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,102,0.8823529411764706,102,0.8823529411764706,98,0.8979591836734694,13,35,40,0.7150494307181414,0.7150494307181414,0.0,0.0,0,0
development-train,A4,ALL,ALL,negative,138,138,0,132,0.9565217391304348,0.9565217391304348,6,0,,1.0,0.9565217391304348,21400.0,54845.0,132,1.0,132,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,66,0.9090909090909091,66,0.9090909090909091,66,0.9090909090909091,0,24,36,0.760667008303971,0.760667008303971,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias,ALL,96,96,0,94,0.9791666666666666,0.9791666666666666,1,0,,1.0,0.9791666666666666,100.0,100.0,94,1.0,94,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,48,0.9791666666666666,48,0.9791666666666666,48,0.9791666666666666,0,47,0,0.9921843114722396,0.9921843114722396,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias,positive,48,48,0,46,0.9583333333333334,0.9583333333333334,1,0,,1.0,0.9583333333333334,100.0,100.0,46,1.0,46,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,0.9583333333333334,24,0.9583333333333334,24,0.9583333333333334,0,23,0,0.9922805090273333,0.9922805090273333,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias,negative,48,48,0,48,1.0,1.0,0,0,,1.0,1.0,100.0,100.0,48,1.0,48,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,24,1.0,24,1.0,24,1.0,0,24,0,0.9920881139171458,0.9920881139171458,0.0,0.0,0,0
development-train,A4,ALL,sensor_interface_intermittent,ALL,72,72,0,62,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,300.0,794.9999999999995,62,1.0,62,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6131746801648195,0.6131746801648195,0.0,0.0,0,0
development-train,A4,ALL,sensor_interface_intermittent,positive,72,72,0,62,0.8611111111111112,0.8611111111111112,3,0,,1.0,0.8611111111111112,300.0,794.9999999999995,62,1.0,62,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,36,0.8611111111111112,36,0.8611111111111112,32,0.90625,13,12,4,0.6131746801648195,0.6131746801648195,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias_ramp,ALL,156,156,0,144,0.9230769230769231,0.9230769230769231,12,0,,1.0,0.9230769230769231,35750.0,56700.0,144,1.0,144,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,84,0.8571428571428571,84,0.8571428571428571,84,0.8571428571428571,0,0,72,0.6405560467326282,0.6405560467326282,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias_ramp,positive,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35250.0,56645.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6384839215001666,0.6384839215001666,0.0,0.0,0,0
development-train,A4,ALL,sensor_bias_ramp,negative,78,78,0,72,0.9230769230769231,0.9230769230769231,6,0,,1.0,0.9230769230769231,35800.0,56700.0,72,1.0,72,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,42,0.8571428571428571,42,0.8571428571428571,42,0.8571428571428571,0,0,36,0.6426281719650897,0.6426281719650897,0.0,0.0,0,0
development-train,A4,primary,ALL,ALL,156,156,0,150,0.9615384615384616,0.9615384615384616,4,0,,1.0,0.9615384615384616,650.0,51355.0,150,1.0,150,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,156,0.9615384615384616,156,0.9615384615384616,152,0.9736842105263158,13,59,76,0.7287015544821923,0.7287015544821923,0.0,0.0,0,0
development-train,A4,primary,ALL,positive,96,96,0,90,0.9375,0.9375,4,0,,1.0,0.9375,300.0,51200.0,90,1.0,90,0,1.0,1.0,1.0,0.0,0,0.0,13,0,0,96,0.9375,96,0.9375,92,0.9565217391304348,13,35,40,0.705752342529,0.705752342529,0.0,0.0,0,0
development-train,A4,primary,ALL,negative,60,60,0,60,1.0,1.0,0,0,,1.0,1.0,26100.0,54800.0,60,1.0,60,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,60,1.0,60,1.0,60,1.0,0,24,36,0.7654202936073,0.7654202936073,0.0,0.0,0,0
development-train,A4,primary,sensor_bias,ALL,48,48,0,47,0.9791666666666666,0.9791666666666666,1,0,,1.0,0.9791666666666666,100.0,100.0,47,1.0,47,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,48,0.9791666666666666,48,0.9791666666666666,48,0.9791666666666666,0,47,0,0.9920301424250416,0.9920301424250416,0.0,0.0,0,0
